clinical_drug_form	ingredient
DRON:00025772	CHEBI:8872
DRON:00025773	CHEBI:5537
DRON:00025774	CHEBI:480999
DRON:00025775	DRON:00012988
DRON:00025776	CHEBI:9728
DRON:00025777	CHEBI:5864
DRON:00025778	CHEBI:100241
DRON:00025779	CHEBI:75988
DRON:00025780	CHEBI:50693
DRON:00025781	CHEBI:2663
DRON:00025782	CHEBI:18258
DRON:00025783	CHEBI:15428
DRON:00025784	CHEBI:140621
DRON:00025785	CHEBI:59495
DRON:00025786	CHEBI:80630
DRON:00025787	CHEBI:2687
DRON:00025788	CHEBI:3732
DRON:00025789	CHEBI:31810
DRON:00025790	CHEBI:63598
DRON:00025791	CHEBI:29864
DRON:00025792	CHEBI:2453
DRON:00025793	CHEBI:50580
DRON:00025794	CHEBI:42068
DRON:00025795	CHEBI:135829
DRON:00025796	CHEBI:5002
DRON:00025797	DRON:00012997
DRON:00025798	CHEBI:291902
DRON:00025799	CHEBI:86364
DRON:00025800	CHEBI:23359
DRON:00025801	DRON:00013000
DRON:00025802	CHEBI:3310
DRON:00025803	CHEBI:2914
DRON:00025804	DRON:00013001
DRON:00025805	DRON:00013002
DRON:00025806	CHEBI:28685
DRON:00025807	CHEBI:28757
DRON:00025808	CHEBI:42191
DRON:00025809	DRON:00013003
DRON:00025810	CHEBI:567361
DRON:00025811	CHEBI:9637
DRON:00025812	CHEBI:4910
DRON:00025813	CHEBI:28901
DRON:00025814	DRON:00013006
DRON:00025815	DRON:00018533
DRON:00025816	CHEBI:4305
DRON:00025817	DRON:00013757
DRON:00025818	CHEBI:135983
DRON:00025819	DRON:00013009
DRON:00025820	CHEBI:50199
DRON:00025821	CHEBI:63619
DRON:00025822	CHEBI:75176
DRON:00025823	CHEBI:7986
DRON:00025824	DRON:00018534
DRON:00025825	CHEBI:110423
DRON:00025826	CHEBI:135853
DRON:00025827	DRON:00013015
DRON:00025828	CHEBI:82557
DRON:00025829	CHEBI:7601
DRON:00025830	CHEBI:31186
DRON:00025831	CHEBI:31701
DRON:00025832	DRON:00018253
DRON:00025833	CHEBI:135010
DRON:00025834	CHEBI:22652
DRON:00025834	CHEBI:32588
DRON:00025835	CHEBI:2379
DRON:00025836	CHEBI:22198
DRON:00025837	CHEBI:31941
DRON:00025838	CHEBI:135905
DRON:00025839	DRON:00013023
DRON:00025840	CHEBI:34683
DRON:00025840	CHEBI:37585
DRON:00025841	CHEBI:135898
DRON:00025842	CHEBI:26642
DRON:00025843	CHEBI:231601
DRON:00025844	CHEBI:4466
DRON:00025845	CHEBI:5280
DRON:00025846	CHEBI:63607
DRON:00025847	CHEBI:82530
DRON:00025848	CHEBI:6076
DRON:00025849	CHEBI:49900
DRON:00025850	CHEBI:48720
DRON:00025851	DRON:00013031
DRON:00025852	CHEBI:135075
DRON:00025853	DRON:00013033
DRON:00025854	CHEBI:23414
DRON:00025854	CHEBI:35176
DRON:00025854	CHEBI:53351
DRON:00025854	CHEBI:86364
DRON:00025855	DRON:00013035
DRON:00025856	CHEBI:29864
DRON:00025856	CHEBI:4027
DRON:00025857	CHEBI:41948
DRON:00025858	DRON:00018535
DRON:00025859	CHEBI:31824
DRON:00025859	CHEBI:5864
DRON:00025860	CHEBI:24898
DRON:00025860	CHEBI:25017
DRON:00025860	CHEBI:27266
DRON:00025861	CHEBI:26710
DRON:00025861	CHEBI:6636
DRON:00025862	CHEBI:31991
DRON:00025863	DRON:00013042
DRON:00025864	CHEBI:15551
DRON:00025865	DRON:00015430
DRON:00025866	CHEBI:53775
DRON:00025867	CHEBI:8347
DRON:00025868	CHEBI:17026
DRON:00025869	CHEBI:15407
DRON:00025870	DRON:00013388
DRON:00025871	CHEBI:10082
DRON:00025872	CHEBI:7862
DRON:00025873	CHEBI:135222
DRON:00025873	CHEBI:8093
DRON:00025874	CHEBI:2549
DRON:00025874	CHEBI:3001
DRON:00025875	CHEBI:3001
DRON:00025876	CHEBI:3207
DRON:00025877	CHEBI:41879
DRON:00025878	CHEBI:28918
DRON:00025879	CHEBI:149226
DRON:00025880	CHEBI:149226
DRON:00025880	CHEBI:5956
DRON:00025881	CHEBI:5147
DRON:00025882	CHEBI:37950
DRON:00025883	CHEBI:5956
DRON:00025884	CHEBI:6005
DRON:00025885	CHEBI:4495
DRON:00025886	CHEBI:135418
DRON:00025887	CHEBI:135209
DRON:00025888	CHEBI:135612
DRON:00025889	CHEBI:134917
DRON:00025890	CHEBI:9011
DRON:00025891	CHEBI:9449
DRON:00025892	CHEBI:9667
DRON:00025893	DRON:00013060
DRON:00025894	CHEBI:6792
DRON:00025895	CHEBI:6843
DRON:00025896	CHEBI:3133
DRON:00025897	CHEBI:4562
DRON:00025898	CHEBI:2549
DRON:00025898	CHEBI:5956
DRON:00025899	CHEBI:4445
DRON:00025900	CHEBI:17650
DRON:00025901	DRON:00018206
DRON:00025902	CHEBI:116735
DRON:00025903	CHEBI:116735
DRON:00025903	DRON:00018206
DRON:00025904	CHEBI:116735
DRON:00025904	DRON:00018194
DRON:00025905	CHEBI:116735
DRON:00025905	CHEBI:75211
DRON:00025906	CHEBI:3077
DRON:00025907	DRON:00013068
DRON:00025908	CHEBI:34393
DRON:00025909	CHEBI:3764
DRON:00025910	CHEBI:32687
DRON:00025910	DRON:00018536
DRON:00025911	CHEBI:41879
DRON:00025912	CHEBI:61468
DRON:00025913	CHEBI:4636
DRON:00025914	CHEBI:4636
DRON:00025914	DRON:00018194
DRON:00025915	CHEBI:4636
DRON:00025915	CHEBI:9741
DRON:00025916	CHEBI:4636
DRON:00025916	CHEBI:62984
DRON:00025917	CHEBI:4754
DRON:00025918	CHEBI:16842
DRON:00025919	CHEBI:17833
DRON:00025919	CHEBI:3077
DRON:00025920	CHEBI:5855
DRON:00025921	CHEBI:49662
DRON:00025922	CHEBI:82865
DRON:00025923	CHEBI:6456
DRON:00025924	CHEBI:135611
DRON:00025924	CHEBI:6456
DRON:00025925	CHEBI:6763
DRON:00025926	CHEBI:6923
DRON:00025927	CHEBI:135372
DRON:00025927	CHEBI:7507
DRON:00025928	CHEBI:17650
DRON:00025928	CHEBI:27701
DRON:00025929	CHEBI:32687
DRON:00025929	CHEBI:39098
DRON:00025930	CHEBI:32076
DRON:00025931	CHEBI:29673
DRON:00025932	CHEBI:9604
DRON:00025933	CHEBI:9620
DRON:00025934	CHEBI:9765
DRON:00025934	DRON:00017813
DRON:00025935	CHEBI:47554
DRON:00025936	CHEBI:135611
DRON:00025937	CHEBI:8347
DRON:00025938	CHEBI:6456
DRON:00025938	DRON:00018206
DRON:00025939	CHEBI:116735
DRON:00025939	CHEBI:34393
DRON:00025940	CHEBI:116735
DRON:00025940	DRON:00018290
DRON:00025941	DRON:00018552
DRON:00025942	DRON:00013094
DRON:00025943	DRON:00016690
DRON:00025944	CHEBI:4636
DRON:00025944	DRON:00018290
DRON:00025945	CHEBI:16240
DRON:00025946	DRON:00018231
DRON:00025947	CHEBI:62984
DRON:00025947	CHEBI:8357
DRON:00025948	CHEBI:83629
DRON:00025949	CHEBI:31832
DRON:00025949	CHEBI:36773
DRON:00025949	DRON:00018290
DRON:00025950	CHEBI:229860
DRON:00025950	DRON:00013092
DRON:00025951	CHEBI:17650
DRON:00025951	CHEBI:4636
DRON:00025952	CHEBI:47554
DRON:00025952	DRON:00013094
DRON:00025953	CHEBI:26710
DRON:00025954	CHEBI:33234
DRON:00025955	CHEBI:116735
DRON:00025955	CHEBI:31832
DRON:00025956	DRON:00014111
DRON:00025957	CHEBI:28669
DRON:00025957	CHEBI:6456
DRON:00025957	CHEBI:8309
DRON:00025958	CHEBI:140618
DRON:00025958	CHEBI:9765
DRON:00025958	DRON:00017813
DRON:00025959	CHEBI:32914
DRON:00025959	CHEBI:34393
DRON:00025959	CHEBI:9661
DRON:00025960	CHEBI:116735
DRON:00025960	CHEBI:9468
DRON:00025961	CHEBI:31286
DRON:00025961	CHEBI:4636
DRON:00025962	CHEBI:32687
DRON:00025962	CHEBI:4388
DRON:00025963	CHEBI:32888
DRON:00025964	DRON:00018290
DRON:00025965	CHEBI:9667
DRON:00025966	CHEBI:116735
DRON:00025966	CHEBI:16236
DRON:00025966	CHEBI:75211
DRON:00025967	CHEBI:17987
DRON:00025967	CHEBI:8357
DRON:00025968	CHEBI:36560
DRON:00025969	CHEBI:134761
DRON:00025969	CHEBI:31832
DRON:00025969	DRON:00018290
DRON:00025970	DRON:00016834
DRON:00025971	DRON:00016786
DRON:00025972	DRON:00018738
DRON:00025973	DRON:00017718
DRON:00025974	DRON:00018539
DRON:00025975	DRON:00017024
DRON:00025976	CHEBI:17303
DRON:00025977	DRON:00015328
DRON:00025977	DRON:00018199
DRON:00025978	DRON:00013113
DRON:00025979	CHEBI:28918
DRON:00025979	CHEBI:5557
DRON:00025980	CHEBI:30618
DRON:00025981	CHEBI:8378
DRON:00025982	CHEBI:74460
DRON:00025983	CHEBI:7508
DRON:00025984	CHEBI:7507
DRON:00025985	CHEBI:3077
DRON:00025986	CHEBI:7862
DRON:00025987	CHEBI:10082
DRON:00025988	CHEBI:135760
DRON:00025989	CHEBI:28864
DRON:00025990	CHEBI:100246
DRON:00025991	CHEBI:7731
DRON:00025992	CHEBI:22198
DRON:00025993	CHEBI:30618
DRON:00025993	CHEBI:8093
DRON:00025994	CHEBI:85249
DRON:00025995	CHEBI:52261
DRON:00025996	CHEBI:15354
DRON:00025996	CHEBI:17754
DRON:00025997	CHEBI:134813
DRON:00025997	CHEBI:23697
DRON:00025997	DRON:00013892
DRON:00025998	CHEBI:59039
DRON:00025999	DRON:00014068
DRON:00026000	CHEBI:16794
DRON:00026001	CHEBI:3515
DRON:00026002	CHEBI:27446
DRON:00026003	CHEBI:6923
DRON:00026004	CHEBI:41879
DRON:00026005	CHEBI:32139
DRON:00026006	CHEBI:12777
DRON:00026006	CHEBI:22652
DRON:00026006	CHEBI:27300
DRON:00026007	CHEBI:6804
DRON:00026008	CHEBI:17992
DRON:00026009	CHEBI:75179
DRON:00026010	CHEBI:133748
DRON:00026011	CHEBI:4754
DRON:00026012	CHEBI:3764
DRON:00026013	CHEBI:27958
DRON:00026014	CHEBI:27958
DRON:00026015	CHEBI:27958
DRON:00026015	CHEBI:28918
DRON:00026016	CHEBI:7492
DRON:00026017	CHEBI:63845
DRON:00026018	CHEBI:31625
DRON:00026018	CHEBI:7507
DRON:00026019	CHEBI:5557
DRON:00026020	DRON:00018280
DRON:00026021	CHEBI:27902
DRON:00026022	CHEBI:3082
DRON:00026023	CHEBI:6438
DRON:00026024	CHEBI:4702
DRON:00026025	CHEBI:6384
DRON:00026026	CHEBI:3077
DRON:00026027	CHEBI:3077
DRON:00026027	CHEBI:7507
DRON:00026028	CHEBI:4024
DRON:00026029	CHEBI:6129
DRON:00026030	CHEBI:28674
DRON:00026031	CHEBI:7862
DRON:00026032	CHEBI:7731
DRON:00026033	CHEBI:4779
DRON:00026034	CHEBI:39465
DRON:00026034	CHEBI:4702
DRON:00026035	CHEBI:9362
DRON:00026036	CHEBI:51066
DRON:00026037	CHEBI:135047
DRON:00026037	CHEBI:52010
DRON:00026037	CHEBI:8093
DRON:00026037	CHEBI:8104
DRON:00026038	CHEBI:30618
DRON:00026038	CHEBI:41879
DRON:00026039	CHEBI:53248
DRON:00026040	DRON:00013140
DRON:00026041	CHEBI:17754
DRON:00026041	CHEBI:26710
DRON:00026042	CHEBI:17439
DRON:00026043	CHEBI:3183
DRON:00026043	CHEBI:5551
DRON:00026043	CHEBI:8093
DRON:00026044	DRON:00018660
DRON:00026045	CHEBI:77823
DRON:00026046	CHEBI:81048
DRON:00026047	CHEBI:134936
DRON:00026048	CHEBI:17754
DRON:00026048	CHEBI:30618
DRON:00026048	DRON:00017826
DRON:00026049	CHEBI:34393
DRON:00026049	CHEBI:8357
DRON:00026050	CHEBI:17650
DRON:00026050	CHEBI:31225
DRON:00026050	CHEBI:7507
DRON:00026050	CHEBI:8309
DRON:00026051	CHEBI:41879
DRON:00026051	CHEBI:7507
DRON:00026051	CHEBI:8309
DRON:00026052	CHEBI:119915
DRON:00026053	CHEBI:6456
DRON:00026053	CHEBI:8404
DRON:00026054	CHEBI:6456
DRON:00026055	CHEBI:83161
DRON:00026056	DRON:00018290
DRON:00026057	CHEBI:22652
DRON:00026058	CHEBI:3745
DRON:00026059	CHEBI:44915
DRON:00026060	CHEBI:31608
DRON:00026061	CHEBI:82405
DRON:00026062	CHEBI:143255
DRON:00026062	CHEBI:32687
DRON:00026063	CHEBI:3390
DRON:00026064	CHEBI:59477
DRON:00026065	CHEBI:34393
DRON:00026066	CHEBI:74460
DRON:00026067	CHEBI:3614
DRON:00026067	DRON:00017871
DRON:00026068	CHEBI:34393
DRON:00026068	DRON:00017871
DRON:00026069	CHEBI:16914
DRON:00026069	DRON:00017871
DRON:00026070	CHEBI:26833
DRON:00026070	DRON:00017871
DRON:00026071	CHEBI:32687
DRON:00026071	CHEBI:4388
DRON:00026072	CHEBI:29805
DRON:00026073	CHEBI:48339
DRON:00026074	CHEBI:32888
DRON:00026075	CHEBI:34911
DRON:00026076	CHEBI:59008
DRON:00026077	CHEBI:26833
DRON:00026078	CHEBI:135934
DRON:00026079	DRON:00017871
DRON:00026080	CHEBI:32687
DRON:00026080	CHEBI:39098
DRON:00026081	CHEBI:8347
DRON:00026082	CHEBI:16914
DRON:00026083	CHEBI:16914
DRON:00026083	CHEBI:26833
DRON:00026084	DRON:00017871
DRON:00026084	DRON:00018290
DRON:00026085	CHEBI:5108
DRON:00026086	CHEBI:32076
DRON:00026087	CHEBI:16199
DRON:00026088	CHEBI:16914
DRON:00026088	CHEBI:26833
DRON:00026088	DRON:00017871
DRON:00026089	CHEBI:32076
DRON:00026089	DRON:00018290
DRON:00026090	CHEBI:16914
DRON:00026090	CHEBI:24996
DRON:00026091	CHEBI:135934
DRON:00026091	DRON:00018290
DRON:00026092	CHEBI:135611
DRON:00026092	CHEBI:16914
DRON:00026093	CHEBI:23872
DRON:00026093	DRON:00017871
DRON:00026094	CHEBI:15366
DRON:00026095	CHEBI:16914
DRON:00026095	DRON:00014240
DRON:00026095	DRON:00017871
DRON:00026096	DRON:00013176
DRON:00026097	CHEBI:4470
DRON:00026098	DRON:00016396
DRON:00026099	CHEBI:8347
DRON:00026100	CHEBI:16240
DRON:00026100	CHEBI:8347
DRON:00026101	CHEBI:135978
DRON:00026101	CHEBI:32914
DRON:00026102	CHEBI:32914
DRON:00026103	DRON:00018236
DRON:00026104	CHEBI:116735
DRON:00026104	CHEBI:15882
DRON:00026105	CHEBI:135523
DRON:00026106	DRON:00018290
DRON:00026107	CHEBI:18723
DRON:00026108	DRON:00018711
DRON:00026109	CHEBI:116735
DRON:00026109	CHEBI:15882
DRON:00026110	CHEBI:32687
DRON:00026110	CHEBI:39098
DRON:00026110	DRON:00018542
DRON:00026111	DRON:00017985
DRON:00026111	DRON:00018543
DRON:00026112	DRON:00018544
DRON:00026113	DRON:00013185
DRON:00026114	CHEBI:3183
DRON:00026114	CHEBI:8104
DRON:00026115	CHEBI:26710
DRON:00026115	CHEBI:32588
DRON:00026115	CHEBI:3312
DRON:00026116	CHEBI:3611
DRON:00026117	CHEBI:30753
DRON:00026118	DRON:00013188
DRON:00026119	DRON:00013188
DRON:00026120	CHEBI:2453
DRON:00026121	CHEBI:15676
DRON:00026121	CHEBI:45373
DRON:00026121	CHEBI:74789
DRON:00026122	CHEBI:15676
DRON:00026123	CHEBI:15676
DRON:00026123	CHEBI:4724
DRON:00026124	CHEBI:15676
DRON:00026124	DRON:00017871
DRON:00026125	CHEBI:15676
DRON:00026125	DRON:00017871
DRON:00026126	CHEBI:102484
DRON:00026126	CHEBI:15676
DRON:00026126	CHEBI:74789
DRON:00026127	CHEBI:15676
DRON:00026128	DRON:00018711
DRON:00026129	DRON:00018711
DRON:00026130	CHEBI:2682
DRON:00026130	CHEBI:27902
DRON:00026131	CHEBI:2682
DRON:00026132	CHEBI:37510
DRON:00026133	CHEBI:37510
DRON:00026134	CHEBI:22652
DRON:00026135	CHEBI:116735
DRON:00026135	CHEBI:135611
DRON:00026136	CHEBI:116735
DRON:00026136	CHEBI:135611
DRON:00026137	CHEBI:135611
DRON:00026138	CHEBI:135611
DRON:00026138	CHEBI:33118
DRON:00026139	CHEBI:116735
DRON:00026139	DRON:00018206
DRON:00026140	CHEBI:116735
DRON:00026141	CHEBI:116735
DRON:00026141	DRON:00013200
DRON:00026142	CHEBI:116735
DRON:00026142	CHEBI:16914
DRON:00026142	DRON:00017871
DRON:00026143	CHEBI:116735
DRON:00026143	CHEBI:32888
DRON:00026144	CHEBI:116735
DRON:00026144	CHEBI:26833
DRON:00026145	CHEBI:116735
DRON:00026145	CHEBI:27810
DRON:00026146	CHEBI:116735
DRON:00026147	CHEBI:82405
DRON:00026148	CHEBI:82405
DRON:00026149	CHEBI:17650
DRON:00026149	CHEBI:82405
DRON:00026150	CHEBI:6923
DRON:00026150	CHEBI:82405
DRON:00026151	CHEBI:48981
DRON:00026151	CHEBI:82405
DRON:00026152	CHEBI:48981
DRON:00026152	CHEBI:82405
DRON:00026153	CHEBI:26833
DRON:00026153	CHEBI:82405
DRON:00026154	CHEBI:26833
DRON:00026154	CHEBI:82405
DRON:00026155	CHEBI:94563
DRON:00026156	CHEBI:94563
DRON:00026157	CHEBI:3077
DRON:00026157	CHEBI:74460
DRON:00026158	CHEBI:17833
DRON:00026158	CHEBI:3077
DRON:00026159	CHEBI:3077
DRON:00026159	CHEBI:7507
DRON:00026160	CHEBI:3077
DRON:00026160	CHEBI:7507
DRON:00026161	CHEBI:3077
DRON:00026162	CHEBI:3077
DRON:00026163	CHEBI:31317
DRON:00026164	CHEBI:36773
DRON:00026164	CHEBI:8357
DRON:00026164	DRON:00018194
DRON:00026165	CHEBI:36773
DRON:00026165	CHEBI:8357
DRON:00026165	DRON:00018194
DRON:00026166	CHEBI:8357
DRON:00026166	DRON:00018194
DRON:00026167	CHEBI:8357
DRON:00026167	DRON:00018194
DRON:00026168	CHEBI:4636
DRON:00026168	DRON:00018194
DRON:00026169	CHEBI:36773
DRON:00026169	CHEBI:4636
DRON:00026169	DRON:00018194
DRON:00026170	CHEBI:4636
DRON:00026170	DRON:00018194
DRON:00026171	CHEBI:15882
DRON:00026171	CHEBI:36560
DRON:00026171	DRON:00018194
DRON:00026172	DRON:00018194
DRON:00026173	CHEBI:35150
DRON:00026173	CHEBI:36560
DRON:00026174	DRON:00018552
DRON:00026175	CHEBI:36773
DRON:00026175	DRON:00018290
DRON:00026176	CHEBI:31832
DRON:00026176	CHEBI:36773
DRON:00026176	DRON:00018290
DRON:00026177	CHEBI:31832
DRON:00026177	CHEBI:36773
DRON:00026177	DRON:00018290
DRON:00026178	CHEBI:36773
DRON:00026178	DRON:00018236
DRON:00026178	DRON:00018290
DRON:00026179	CHEBI:36773
DRON:00026179	DRON:00018290
DRON:00026180	CHEBI:3374
DRON:00026181	CHEBI:3390
DRON:00026182	CHEBI:3565
DRON:00026183	CHEBI:3614
DRON:00026183	DRON:00013232
DRON:00026184	DRON:00013232
DRON:00026185	CHEBI:32914
DRON:00026185	CHEBI:34393
DRON:00026185	CHEBI:9661
DRON:00026186	DRON:00013235
DRON:00026186	DRON:00723388
DRON:00026187	CHEBI:17698
DRON:00026188	CHEBI:3614
DRON:00026188	CHEBI:9142
DRON:00026189	CHEBI:3614
DRON:00026190	CHEBI:3614
DRON:00026191	CHEBI:3642
DRON:00026192	CHEBI:135624
DRON:00026192	CHEBI:74500
DRON:00026193	CHEBI:17650
DRON:00026193	CHEBI:74500
DRON:00026194	CHEBI:27644
DRON:00026195	CHEBI:3745
DRON:00026196	CHEBI:3745
DRON:00026197	CHEBI:17650
DRON:00026197	CHEBI:74460
DRON:00026197	CHEBI:8357
DRON:00026198	CHEBI:17650
DRON:00026198	CHEBI:74460
DRON:00026199	CHEBI:17650
DRON:00026199	CHEBI:74460
DRON:00026200	CHEBI:17650
DRON:00026200	CHEBI:74460
DRON:00026200	DRON:00017871
DRON:00026201	CHEBI:17650
DRON:00026201	CHEBI:74460
DRON:00026201	CHEBI:8357
DRON:00026202	CHEBI:74460
DRON:00026202	CHEBI:9667
DRON:00026203	CHEBI:74460
DRON:00026204	CHEBI:17650
DRON:00026204	CHEBI:3764
DRON:00026205	CHEBI:3764
DRON:00026206	CHEBI:3764
DRON:00026207	CHEBI:3764
DRON:00026208	DRON:00017871
DRON:00026209	CHEBI:9667
DRON:00026209	DRON:00017871
DRON:00026210	CHEBI:16914
DRON:00026210	CHEBI:24996
DRON:00026210	DRON:00017871
DRON:00026211	CHEBI:16914
DRON:00026211	DRON:00014240
DRON:00026211	DRON:00017871
DRON:00026212	CHEBI:16914
DRON:00026212	DRON:00017871
DRON:00026213	CHEBI:204734
DRON:00026214	CHEBI:16914
DRON:00026214	CHEBI:691037
DRON:00026215	CHEBI:691037
DRON:00026216	CHEBI:41879
DRON:00026216	CHEBI:7507
DRON:00026217	CHEBI:41879
DRON:00026218	CHEBI:17650
DRON:00026218	CHEBI:247956
DRON:00026219	CHEBI:17650
DRON:00026219	CHEBI:247956
DRON:00026220	CHEBI:247956
DRON:00026221	CHEBI:135624
DRON:00026221	CHEBI:16914
DRON:00026222	CHEBI:135624
DRON:00026223	CHEBI:135624
DRON:00026223	CHEBI:82865
DRON:00026224	CHEBI:16016
DRON:00026225	CHEBI:61468
DRON:00026226	CHEBI:61468
DRON:00026227	CHEBI:17650
DRON:00026227	CHEBI:4636
DRON:00026228	CHEBI:4636
DRON:00026229	CHEBI:4636
DRON:00026229	CHEBI:6762
DRON:00026230	CHEBI:4636
DRON:00026230	CHEBI:62984
DRON:00026231	CHEBI:36560
DRON:00026231	CHEBI:4636
DRON:00026232	CHEBI:36560
DRON:00026232	CHEBI:4636
DRON:00026233	CHEBI:4636
DRON:00026234	CHEBI:15882
DRON:00026234	CHEBI:4636
DRON:00026235	CHEBI:4710
DRON:00026236	CHEBI:17650
DRON:00026236	CHEBI:4754
DRON:00026237	CHEBI:4754
DRON:00026237	CHEBI:9667
DRON:00026238	CHEBI:4754
DRON:00026239	CHEBI:4754
DRON:00026240	CHEBI:41948
DRON:00026241	CHEBI:48923
DRON:00026241	CHEBI:62984
DRON:00026242	CHEBI:27974
DRON:00026243	CHEBI:17263
DRON:00026244	CHEBI:46345
DRON:00026245	CHEBI:17833
DRON:00026246	CHEBI:140503
DRON:00026246	CHEBI:17754
DRON:00026246	CHEBI:28741
DRON:00026247	CHEBI:28591
DRON:00026247	CHEBI:31832
DRON:00026248	CHEBI:31663
DRON:00026249	CHEBI:17650
DRON:00026249	CHEBI:5693
DRON:00026249	DRON:00018290
DRON:00026250	DRON:00015828
DRON:00026251	DRON:00015828
DRON:00026252	CHEBI:17650
DRON:00026252	DRON:00018549
DRON:00026253	CHEBI:17650
DRON:00026254	CHEBI:17650
DRON:00026255	CHEBI:17650
DRON:00026255	CHEBI:7507
DRON:00026256	CHEBI:16914
DRON:00026256	CHEBI:17650
DRON:00026256	CHEBI:26833
DRON:00026257	CHEBI:17650
DRON:00026257	CHEBI:5950
DRON:00026258	CHEBI:17650
DRON:00026258	CHEBI:6456
DRON:00026259	CHEBI:17650
DRON:00026259	CHEBI:7507
DRON:00026259	CHEBI:8309
DRON:00026260	CHEBI:16914
DRON:00026260	CHEBI:17650
DRON:00026260	CHEBI:32150
DRON:00026261	CHEBI:17650
DRON:00026261	CHEBI:26833
DRON:00026261	CHEBI:36560
DRON:00026262	CHEBI:17650
DRON:00026262	CHEBI:8357
DRON:00026263	CHEBI:17650
DRON:00026263	CHEBI:8357
DRON:00026264	CHEBI:17650
DRON:00026265	CHEBI:17650
DRON:00026265	CHEBI:24996
DRON:00026266	CHEBI:17650
DRON:00026266	CHEBI:6923
DRON:00026267	CHEBI:17650
DRON:00026267	CHEBI:7507
DRON:00026268	CHEBI:17650
DRON:00026268	CHEBI:8357
DRON:00026269	CHEBI:17650
DRON:00026269	CHEBI:8357
DRON:00026270	CHEBI:16240
DRON:00026271	CHEBI:16240
DRON:00026272	CHEBI:5855
DRON:00026273	CHEBI:147675
DRON:00026274	CHEBI:49662
DRON:00026275	CHEBI:16914
DRON:00026275	CHEBI:17824
DRON:00026275	CHEBI:32150
DRON:00026276	CHEBI:48339
DRON:00026277	CHEBI:24996
DRON:00026278	CHEBI:15882
DRON:00026278	CHEBI:16914
DRON:00026278	CHEBI:24996
DRON:00026279	CHEBI:6456
DRON:00026280	CHEBI:6456
DRON:00026281	CHEBI:32256
DRON:00026281	CHEBI:6456
DRON:00026282	CHEBI:6456
DRON:00026282	CHEBI:8404
DRON:00026283	CHEBI:6456
DRON:00026283	DRON:00018290
DRON:00026284	CHEBI:6456
DRON:00026284	CHEBI:7507
DRON:00026284	CHEBI:8309
DRON:00026285	CHEBI:6456
DRON:00026286	CHEBI:32888
DRON:00026287	CHEBI:32888
DRON:00026288	CHEBI:6633
DRON:00026289	CHEBI:73468
DRON:00026290	DRON:00018290
DRON:00026291	CHEBI:8357
DRON:00026291	DRON:00018290
DRON:00026292	CHEBI:8357
DRON:00026292	DRON:00018290
DRON:00026293	DRON:00018290
DRON:00026294	CHEBI:31832
DRON:00026294	DRON:00018290
DRON:00026295	CHEBI:6762
DRON:00026295	CHEBI:6820
DRON:00026296	CHEBI:18358
DRON:00026297	CHEBI:6888
DRON:00026298	CHEBI:6909
DRON:00026299	CHEBI:6909
DRON:00026300	CHEBI:6909
DRON:00026301	CHEBI:36560
DRON:00026301	CHEBI:6923
DRON:00026302	CHEBI:63627
DRON:00026302	CHEBI:6923
DRON:00026303	CHEBI:6923
DRON:00026304	CHEBI:6923
DRON:00026305	CHEBI:6923
DRON:00026306	CHEBI:6942
DRON:00026307	CHEBI:7025
DRON:00026308	CHEBI:27407
DRON:00026309	CHEBI:27407
DRON:00026310	CHEBI:53775
DRON:00026311	CHEBI:7507
DRON:00026311	CHEBI:9667
DRON:00026312	CHEBI:7507
DRON:00026312	CHEBI:9667
DRON:00026313	CHEBI:7507
DRON:00026313	CHEBI:8309
DRON:00026313	CHEBI:8357
DRON:00026314	CHEBI:7507
DRON:00026315	CHEBI:34888
DRON:00026316	CHEBI:44368
DRON:00026317	CHEBI:44368
DRON:00026318	CHEBI:53775
DRON:00026319	CHEBI:7660
DRON:00026319	CHEBI:9620
DRON:00026320	CHEBI:7660
DRON:00026320	CHEBI:9667
DRON:00026321	DRON:00018108
DRON:00026322	DRON:00018108
DRON:00026323	DRON:00013388
DRON:00026324	DRON:00013388
DRON:00026325	CHEBI:34911
DRON:00026326	CHEBI:34911
DRON:00026327	DRON:00018231
DRON:00026328	CHEBI:8093
DRON:00026328	DRON:00017784
DRON:00026329	CHEBI:8093
DRON:00026329	CHEBI:8357
DRON:00026330	CHEBI:8093
DRON:00026331	CHEBI:8249
DRON:00026332	CHEBI:50305
DRON:00026333	CHEBI:8347
DRON:00026334	CHEBI:28689
DRON:00026335	CHEBI:17026
DRON:00026336	CHEBI:8461
DRON:00026337	CHEBI:17992
DRON:00026337	DRON:00016321
DRON:00026338	CHEBI:6762
DRON:00026339	DRON:00014240
DRON:00026340	DRON:00013294
DRON:00026341	CHEBI:16914
DRON:00026342	CHEBI:16914
DRON:00026343	CHEBI:16914
DRON:00026343	CHEBI:26833
DRON:00026344	CHEBI:16914
DRON:00026344	CHEBI:32150
DRON:00026345	CHEBI:16914
DRON:00026345	CHEBI:26833
DRON:00026346	CHEBI:16199
DRON:00026346	CHEBI:16914
DRON:00026347	CHEBI:48140
DRON:00026348	CHEBI:9142
DRON:00026349	CHEBI:9144
DRON:00026350	CHEBI:28741
DRON:00026351	CHEBI:9241
DRON:00026352	CHEBI:26833
DRON:00026352	CHEBI:63845
DRON:00026353	CHEBI:63845
