branded_drug	ingredient
DRON:00086652	CHEBI:32063
DRON:00086652	CHEBI:9349
DRON:00086652	DRON:00013995
DRON:00086652	DRON:00723384
DRON:00086652	DRON:00723394
DRON:00086652	DRON:00723423
DRON:00086653	CHEBI:15377
DRON:00086653	CHEBI:17754
DRON:00086653	CHEBI:183688
DRON:00086653	CHEBI:26849
DRON:00086653	CHEBI:30911
DRON:00086653	CHEBI:53426
DRON:00086653	DRON:00018236
DRON:00086657	CHEBI:17234
DRON:00086657	CHEBI:25017
DRON:00086657	CHEBI:25140
DRON:00086658	CHEBI:17234
DRON:00086658	CHEBI:25017
DRON:00086658	CHEBI:25140
DRON:00086659	CHEBI:15377
DRON:00086659	CHEBI:17883
DRON:00086659	CHEBI:26710
DRON:00086659	CHEBI:32145
DRON:00086659	CHEBI:34683
DRON:00086660	CHEBI:15377
DRON:00086660	CHEBI:17883
DRON:00086660	CHEBI:26710
DRON:00086660	CHEBI:32145
DRON:00086660	CHEBI:34683
DRON:00086661	CHEBI:15377
DRON:00086661	CHEBI:17883
DRON:00086661	CHEBI:26710
DRON:00086661	CHEBI:32145
DRON:00086661	CHEBI:34683
DRON:00086661	CHEBI:53248
DRON:00086668	CHEBI:195250
DRON:00086668	CHEBI:28940
DRON:00086668	CHEBI:32234
DRON:00086668	DRON:00015464
DRON:00086668	DRON:00017909
DRON:00086668	DRON:00018088
DRON:00086668	DRON:00018209
DRON:00086668	DRON:00723465
DRON:00086668	DRON:00723680
DRON:00086668	DRON:00724101
DRON:00086668	DRON:00724103
DRON:00086668	DRON:00724200
DRON:00086668	DRON:00759081
DRON:00086670	CHEBI:15377
DRON:00086670	CHEBI:16997
DRON:00086670	CHEBI:17754
DRON:00086670	CHEBI:30911
DRON:00086670	CHEBI:32159
DRON:00086670	DRON:00723499
DRON:00086672	CHEBI:15377
DRON:00086672	CHEBI:31835
DRON:00086672	CHEBI:32063
DRON:00086672	CHEBI:34247
DRON:00086672	CHEBI:53423
DRON:00086672	CHEBI:83629
DRON:00086672	DRON:00014661
DRON:00086672	DRON:00018209
DRON:00086672	DRON:00018231
DRON:00086672	DRON:00019436
DRON:00086672	DRON:00020263
DRON:00086673	CHEBI:114786
DRON:00086673	CHEBI:15377
DRON:00086673	CHEBI:15676
DRON:00086673	CHEBI:16997
DRON:00086673	CHEBI:177857
DRON:00086673	CHEBI:189897
DRON:00086673	CHEBI:26709
DRON:00086673	CHEBI:31835
DRON:00086673	CHEBI:32026
DRON:00086673	CHEBI:32063
DRON:00086673	CHEBI:32154
DRON:00086673	CHEBI:61468
DRON:00086673	CHEBI:76359
DRON:00086673	CHEBI:84262
DRON:00086673	DRON:00015344
DRON:00086673	DRON:00017909
DRON:00086673	DRON:00723687
DRON:00086673	DRON:00723914
DRON:00086673	DRON:00723931
DRON:00086673	DRON:00723936
DRON:00086673	DRON:00724080
DRON:00086673	DRON:00724162
DRON:00086676	CHEBI:29864
DRON:00086685	CHEBI:15377
DRON:00086685	CHEBI:16236
DRON:00086685	CHEBI:17754
DRON:00086685	CHEBI:17824
DRON:00086685	CHEBI:28621
DRON:00086685	CHEBI:30563
DRON:00086685	CHEBI:9405
DRON:00086685	DRON:00012069
DRON:00086685	DRON:00012281
DRON:00086685	DRON:00015344
DRON:00086685	DRON:00018919
DRON:00086685	DRON:00723229
DRON:00086685	DRON:00723252
DRON:00086685	DRON:00723258
DRON:00086685	DRON:00723270
DRON:00086685	DRON:00723361
DRON:00086685	DRON:00723414
DRON:00086685	DRON:00723503
DRON:00086685	DRON:00723532
DRON:00086685	DRON:00724031
DRON:00086687	CHEBI:30563
DRON:00086687	CHEBI:32150
DRON:00086687	CHEBI:62968
DRON:00086696	CHEBI:136014
DRON:00086696	CHEBI:15377
DRON:00086696	CHEBI:16125
DRON:00086696	CHEBI:16997
DRON:00086696	CHEBI:31835
DRON:00086696	CHEBI:32063
DRON:00086697	CHEBI:15377
DRON:00086697	CHEBI:16997
DRON:00086697	CHEBI:17754
DRON:00086697	CHEBI:30911
DRON:00086697	CHEBI:46793
DRON:00086697	CHEBI:5291
DRON:00086697	CHEBI:53248
DRON:00086697	DRON:00017909
DRON:00086697	DRON:00723499
DRON:00086697	DRON:00723503
DRON:00086707	CHEBI:15377
DRON:00086707	CHEBI:16000
DRON:00086707	CHEBI:26710
DRON:00086707	CHEBI:86477
DRON:00086707	DRON:00724091
DRON:00086708	CHEBI:15377
DRON:00086708	CHEBI:16997
DRON:00086708	CHEBI:17754
DRON:00086708	CHEBI:26710
DRON:00086708	CHEBI:31835
DRON:00086708	CHEBI:32063
DRON:00086708	CHEBI:32159
DRON:00086708	CHEBI:35176
DRON:00086708	CHEBI:64746
DRON:00086708	CHEBI:77868
DRON:00086708	DRON:00016359
DRON:00086708	DRON:00016786
DRON:00086708	DRON:00017665
DRON:00086708	DRON:00018236
DRON:00086708	DRON:00018290
DRON:00086708	DRON:00723210
DRON:00086708	DRON:00723216
DRON:00086708	DRON:00723365
DRON:00086708	DRON:00723375
DRON:00086708	DRON:00723433
DRON:00086708	DRON:00723442
DRON:00086708	DRON:00723707
DRON:00086708	DRON:00724014
DRON:00086708	DRON:00724038
DRON:00086708	DRON:00724124
DRON:00086709	CHEBI:113451
DRON:00086709	CHEBI:17579
DRON:00086709	CHEBI:17992
DRON:00086709	CHEBI:22652
DRON:00086709	CHEBI:83629
DRON:00086709	DRON:00723210
DRON:00086709	DRON:00723408
DRON:00086709	DRON:00723487
DRON:00086711	CHEBI:15377
DRON:00086711	CHEBI:16997
DRON:00086711	CHEBI:17754
DRON:00086711	CHEBI:17992
DRON:00086711	CHEBI:31835
DRON:00086711	CHEBI:32063
DRON:00086711	CHEBI:53258
DRON:00086711	DRON:00012132
DRON:00086712	CHEBI:15377
DRON:00086712	CHEBI:16134
DRON:00086712	CHEBI:16997
DRON:00086712	CHEBI:17754
DRON:00086712	CHEBI:29864
DRON:00086712	CHEBI:30911
DRON:00086712	CHEBI:32234
DRON:00086712	CHEBI:46793
DRON:00086712	CHEBI:5291
DRON:00086712	CHEBI:53248
DRON:00086712	DRON:00017826
DRON:00086712	DRON:00723503
DRON:00086712	DRON:00723918
DRON:00086712	DRON:00723928
DRON:00086713	CHEBI:17716
DRON:00086713	CHEBI:32234
DRON:00086713	CHEBI:5291
DRON:00086713	CHEBI:53700
DRON:00086713	DRON:00723504
DRON:00086714	CHEBI:30187
DRON:00086714	CHEBI:30563
DRON:00086714	CHEBI:30618
DRON:00086714	CHEBI:53248
DRON:00086714	CHEBI:62968
DRON:00086714	DRON:00020263
DRON:00086722	CHEBI:15377
DRON:00086722	CHEBI:16125
DRON:00086722	CHEBI:16236
DRON:00086722	CHEBI:16997
DRON:00086722	CHEBI:17987
DRON:00086722	CHEBI:28621
DRON:00086722	CHEBI:61468
DRON:00086722	CHEBI:83629
DRON:00086722	DRON:00723498
DRON:00086722	DRON:00723887
DRON:00086722	DRON:00723912
DRON:00086722	DRON:00723913
DRON:00086722	DRON:00724097
DRON:00086722	DRON:01002945
DRON:00086724	CHEBI:15377
DRON:00086724	CHEBI:16997
DRON:00086724	CHEBI:17754
DRON:00086724	CHEBI:30563
DRON:00086724	CHEBI:30911
DRON:00086724	CHEBI:32063
DRON:00086724	CHEBI:88542
DRON:00086725	CHEBI:15377
DRON:00086725	CHEBI:15676
DRON:00086725	CHEBI:16997
DRON:00086725	CHEBI:17987
DRON:00086725	CHEBI:28621
DRON:00086725	CHEBI:32145
DRON:00086725	CHEBI:53258
DRON:00086725	CHEBI:83629
DRON:00086725	DRON:00018177
DRON:00086725	DRON:00018919
DRON:00086725	DRON:00019560
DRON:00086725	DRON:00019966
DRON:00086725	DRON:00019995
DRON:00086725	DRON:00723210
DRON:00086725	DRON:00723250
DRON:00086725	DRON:00723258
DRON:00086725	DRON:00723349
DRON:00086725	DRON:00723355
DRON:00086725	DRON:00723437
DRON:00086725	DRON:00723446
DRON:00086725	DRON:00723470
DRON:00086725	DRON:00723696
DRON:00086726	DRON:00015464
DRON:00086726	DRON:00018231
DRON:00086727	CHEBI:15377
DRON:00086727	CHEBI:17754
DRON:00086727	CHEBI:53424
DRON:00086727	CHEBI:77868
DRON:00086727	CHEBI:9349
DRON:00086729	CHEBI:15377
DRON:00086729	CHEBI:17754
DRON:00086729	CHEBI:17992
DRON:00086729	CHEBI:26710
DRON:00086729	CHEBI:53258
DRON:00086729	DRON:00016938
DRON:00086729	DRON:00723499
DRON:00086729	DRON:00723500
DRON:00086729	DRON:00723537
DRON:00086732	CHEBI:83629
DRON:00086732	DRON:00017664
DRON:00086732	DRON:00019522
DRON:00086732	DRON:00723205
DRON:00086732	DRON:00723219
DRON:00086732	DRON:00723288
DRON:00086732	DRON:00723358
DRON:00086732	DRON:00723362
DRON:00086732	DRON:00723398
DRON:00086732	DRON:00723410
DRON:00086732	DRON:00723488
DRON:00086732	DRON:00723563
DRON:00086732	DRON:00723578
DRON:00086732	DRON:00724133
DRON:00086732	DRON:00800939
DRON:00086744	CHEBI:30187
DRON:00086744	CHEBI:4917
DRON:00086744	DRON:00018231
DRON:00086744	DRON:00723503
DRON:00086744	DRON:00723522
DRON:00086747	CHEBI:17992
DRON:00086747	CHEBI:26710
DRON:00086747	CHEBI:37585
DRON:00086747	DRON:00017526
DRON:00086748	CHEBI:29864
DRON:00086748	CHEBI:32159
DRON:00086748	CHEBI:32178
DRON:00086748	CHEBI:53248
DRON:00086748	CHEBI:9405
DRON:00086748	DRON:00012174
DRON:00086748	DRON:00723503
DRON:00086749	CHEBI:29864
DRON:00086749	CHEBI:32159
DRON:00086749	CHEBI:32178
DRON:00086749	CHEBI:53248
DRON:00086749	CHEBI:9405
DRON:00086749	DRON:00012174
DRON:00086750	CHEBI:17246
DRON:00086750	CHEBI:30618
DRON:00086750	CHEBI:32178
DRON:00086750	CHEBI:32234
DRON:00086750	CHEBI:62968
DRON:00086750	DRON:00018822
DRON:00086750	DRON:00723226
DRON:00086750	DRON:00723355
DRON:00086751	CHEBI:17246
DRON:00086751	CHEBI:30618
DRON:00086751	CHEBI:32178
DRON:00086751	CHEBI:32234
DRON:00086751	CHEBI:62968
DRON:00086751	DRON:00018822
DRON:00086751	DRON:00723226
DRON:00086751	DRON:00723355
DRON:00086752	CHEBI:17246
DRON:00086752	CHEBI:30618
DRON:00086752	CHEBI:32178
DRON:00086752	CHEBI:32234
DRON:00086752	CHEBI:62968
DRON:00086752	CHEBI:78310
DRON:00086752	DRON:00018822
DRON:00086752	DRON:00723355
DRON:00086753	CHEBI:17246
DRON:00086753	CHEBI:30618
DRON:00086753	CHEBI:32178
DRON:00086753	CHEBI:32234
DRON:00086753	CHEBI:62968
DRON:00086753	CHEBI:78310
DRON:00086753	DRON:00018822
DRON:00086753	DRON:00723355
DRON:00086754	CHEBI:10607
DRON:00086754	CHEBI:15377
DRON:00086754	CHEBI:16997
DRON:00086754	CHEBI:17234
DRON:00086754	CHEBI:17754
DRON:00086754	CHEBI:30911
DRON:00086754	CHEBI:31835
DRON:00086754	CHEBI:32063
DRON:00086754	CHEBI:32145
DRON:00086754	CHEBI:32159
DRON:00086754	CHEBI:77868
DRON:00086754	DRON:00723355
DRON:00086754	DRON:00723499
DRON:00086754	DRON:00723500
DRON:00086754	DRON:00723537
DRON:00086755	CHEBI:16125
DRON:00086755	CHEBI:168426
DRON:00086755	CHEBI:30618
DRON:00086755	CHEBI:32234
DRON:00086755	CHEBI:32588
DRON:00086755	CHEBI:3435
DRON:00086755	CHEBI:46793
DRON:00086755	CHEBI:61468
DRON:00086755	DRON:00724000
DRON:00086755	DRON:01002945
DRON:00086767	CHEBI:15377
DRON:00086767	CHEBI:17883
DRON:00086767	CHEBI:26710
DRON:00086767	CHEBI:29864
DRON:00086767	CHEBI:32145
DRON:00086774	CHEBI:178256
DRON:00086774	CHEBI:31835
DRON:00086774	CHEBI:32063
DRON:00086774	CHEBI:34247
DRON:00086774	CHEBI:64275
DRON:00086774	CHEBI:76359
DRON:00086774	CHEBI:88542
DRON:00086774	DRON:00017566
DRON:00086774	DRON:00017909
DRON:00086774	DRON:00723410
DRON:00086774	DRON:00723663
DRON:00086774	DRON:00723753
DRON:00086783	CHEBI:15377
DRON:00086783	CHEBI:16236
DRON:00086783	CHEBI:17754
DRON:00086783	CHEBI:17992
DRON:00086783	CHEBI:26710
DRON:00086783	CHEBI:30911
DRON:00086783	DRON:00018290
DRON:00086783	DRON:00723499
DRON:00086783	DRON:00723503
DRON:00086798	CHEBI:15377
DRON:00086798	CHEBI:16997
DRON:00086798	CHEBI:17754
DRON:00086798	CHEBI:30911
DRON:00086798	CHEBI:46793
DRON:00086798	CHEBI:53248
DRON:00086798	CHEBI:62968
DRON:00086798	DRON:00018290
DRON:00086798	DRON:00723355
DRON:00086798	DRON:00723464
DRON:00086798	DRON:00723499
DRON:00086798	DRON:00723500
DRON:00086799	CHEBI:15741
DRON:00086799	CHEBI:74537
DRON:00086799	DRON:00723573
DRON:00086802	CHEBI:31292
DRON:00086802	CHEBI:31835
DRON:00086802	CHEBI:32063
DRON:00086802	DRON:00723977
DRON:00086806	CHEBI:15377
DRON:00086806	CHEBI:16997
DRON:00086806	CHEBI:30769
DRON:00086806	CHEBI:30911
DRON:00086806	CHEBI:53258
DRON:00086807	CHEBI:15377
DRON:00086807	CHEBI:16997
DRON:00086807	CHEBI:174175
DRON:00086807	CHEBI:17754
DRON:00086807	CHEBI:32234
DRON:00086807	CHEBI:53258
DRON:00086807	CHEBI:63554
DRON:00086807	CHEBI:64275
DRON:00086807	DRON:00723355
DRON:00086807	DRON:00723473
DRON:00086807	DRON:00723503
DRON:00086807	DRON:00723542
DRON:00086807	DRON:00723713
DRON:00086807	DRON:00723993
DRON:00086810	CHEBI:15377
DRON:00086810	CHEBI:16997
DRON:00086810	CHEBI:17754
DRON:00086810	CHEBI:30769
DRON:00086810	CHEBI:30911
DRON:00086810	CHEBI:53258
DRON:00086811	CHEBI:15377
DRON:00086811	CHEBI:16997
DRON:00086811	CHEBI:46793
DRON:00086811	CHEBI:53258
DRON:00086811	CHEBI:53700
DRON:00086811	DRON:00723223
DRON:00086811	DRON:00723464
DRON:00086812	CHEBI:15377
DRON:00086812	CHEBI:17987
DRON:00086813	CHEBI:15377
DRON:00086813	CHEBI:30618
DRON:00086813	CHEBI:32234
DRON:00086813	CHEBI:53248
DRON:00086813	CHEBI:62968
DRON:00086813	DRON:00013829
DRON:00086813	DRON:00723505
DRON:00086813	DRON:00845278
DRON:00086814	CHEBI:15377
DRON:00086814	CHEBI:29864
DRON:00086814	CHEBI:53258
DRON:00086816	CHEBI:15377
DRON:00086816	CHEBI:30618
DRON:00086816	CHEBI:32234
DRON:00086816	CHEBI:53248
DRON:00086816	CHEBI:62968
DRON:00086816	DRON:00013829
DRON:00086816	DRON:00723505
DRON:00086816	DRON:00845278
DRON:00086817	CHEBI:15377
DRON:00086817	CHEBI:26710
DRON:00086817	CHEBI:32026
DRON:00086817	CHEBI:32145
DRON:00086817	DRON:00723258
DRON:00086818	CHEBI:136014
DRON:00086818	CHEBI:15377
DRON:00086818	CHEBI:16997
DRON:00086818	CHEBI:17754
DRON:00086818	CHEBI:28621
DRON:00086818	CHEBI:31835
DRON:00086818	CHEBI:32063
DRON:00086818	CHEBI:53425
DRON:00086818	CHEBI:76978
DRON:00086818	CHEBI:9405
DRON:00086818	DRON:00017909
DRON:00086818	DRON:00018231
DRON:00086818	DRON:00019723
DRON:00086818	DRON:00723250
DRON:00086818	DRON:00723253
DRON:00086818	DRON:00723258
DRON:00086818	DRON:00723398
DRON:00086818	DRON:00723484
DRON:00086818	DRON:00723913
DRON:00086818	DRON:00723943
DRON:00086820	CHEBI:15377
DRON:00086820	CHEBI:168426
DRON:00086820	CHEBI:30563
DRON:00086820	CHEBI:30618
DRON:00086820	CHEBI:32178
DRON:00086820	CHEBI:32234
DRON:00086820	CHEBI:32588
DRON:00086820	CHEBI:3435
DRON:00086820	CHEBI:62968
DRON:00086820	DRON:00723387
DRON:00086820	DRON:00723999
DRON:00086821	CHEBI:30618
DRON:00086821	CHEBI:32234
DRON:00086821	CHEBI:50819
DRON:00086821	CHEBI:62968
DRON:00086821	DRON:00017493
DRON:00086823	CHEBI:15377
DRON:00086823	CHEBI:16997
DRON:00086823	CHEBI:17754
DRON:00086823	CHEBI:17992
DRON:00086823	CHEBI:31835
DRON:00086823	CHEBI:32063
DRON:00086823	CHEBI:53258
DRON:00086823	DRON:00012132
DRON:00086828	CHEBI:15377
DRON:00086828	CHEBI:16997
DRON:00086828	CHEBI:17992
DRON:00086828	CHEBI:53258
DRON:00086828	CHEBI:77868
DRON:00086828	DRON:00723464
DRON:00086828	DRON:00723499
DRON:00086830	CHEBI:17754
DRON:00086845	CHEBI:16236
DRON:00086845	CHEBI:16997
DRON:00086845	CHEBI:17754
DRON:00086845	CHEBI:30911
DRON:00086845	CHEBI:31835
DRON:00086845	CHEBI:32063
DRON:00086845	DRON:00015749
DRON:00086845	DRON:00020138
DRON:00086845	DRON:00723413
DRON:00086845	DRON:00724031
DRON:00086846	CHEBI:150326
DRON:00086846	CHEBI:15377
DRON:00086846	CHEBI:2877
DRON:00086846	DRON:00018236
DRON:00086846	DRON:00018822
DRON:00086846	DRON:00723499
DRON:00086846	DRON:00723503
DRON:00086847	CHEBI:15377
DRON:00086847	CHEBI:17824
DRON:00086847	CHEBI:32145
DRON:00086847	DRON:00012069
DRON:00086847	DRON:00723241
DRON:00086847	DRON:00723470
DRON:00086847	DRON:00723993
DRON:00086847	DRON:00724031
DRON:00086848	CHEBI:15377
DRON:00086848	CHEBI:16109
DRON:00086848	CHEBI:16125
DRON:00086848	CHEBI:28621
DRON:00086848	CHEBI:28757
DRON:00086848	CHEBI:31832
DRON:00086848	CHEBI:31835
DRON:00086848	CHEBI:32063
DRON:00086848	CHEBI:32154
DRON:00086848	CHEBI:3374
DRON:00086848	CHEBI:64275
DRON:00086848	DRON:00017618
DRON:00086848	DRON:00018236
DRON:00086848	DRON:00723258
DRON:00086848	DRON:00723290
DRON:00086848	DRON:00723359
DRON:00086848	DRON:00723364
DRON:00086848	DRON:00723381
DRON:00086848	DRON:00723441
DRON:00086848	DRON:00723839
DRON:00086849	CHEBI:15377
DRON:00086849	CHEBI:17579
DRON:00086849	CHEBI:17754
DRON:00086849	CHEBI:17992
DRON:00086849	CHEBI:64746
DRON:00086849	CHEBI:6650
DRON:00086849	CHEBI:9405
DRON:00086849	DRON:00018822
DRON:00086849	DRON:00723499
DRON:00086849	DRON:00723503
DRON:00086851	CHEBI:16997
DRON:00086851	DRON:00015464
DRON:00086851	DRON:00018209
DRON:00086851	DRON:00018231
DRON:00086851	DRON:00723791
DRON:00086852	CHEBI:62968
DRON:00086852	DRON:00724151
DRON:00086853	CHEBI:30563
DRON:00086853	CHEBI:30618
DRON:00086853	DRON:00020263
DRON:00086853	DRON:00723518
DRON:00086855	CHEBI:30563
DRON:00086855	CHEBI:30618
DRON:00086855	DRON:00020263
DRON:00086855	DRON:00723518
DRON:00086861	CHEBI:29864
DRON:00086865	CHEBI:135312
DRON:00086865	CHEBI:15377
DRON:00086865	CHEBI:16236
DRON:00086865	CHEBI:16997
DRON:00086865	DRON:00723486
DRON:00086865	DRON:00723618
DRON:00086865	DRON:00723993
DRON:00086866	CHEBI:15377
DRON:00086866	CHEBI:16997
DRON:00086866	CHEBI:17824
DRON:00086866	CHEBI:36560
DRON:00086866	DRON:00018261
DRON:00086866	DRON:00018290
DRON:00086873	CHEBI:15377
DRON:00086873	CHEBI:16125
DRON:00086873	CHEBI:16997
DRON:00086873	CHEBI:17987
DRON:00086873	CHEBI:28621
DRON:00086873	CHEBI:31835
DRON:00086873	CHEBI:32063
DRON:00086873	CHEBI:32154
DRON:00086873	CHEBI:51805
DRON:00086873	CHEBI:61468
DRON:00086873	CHEBI:79935
DRON:00086873	DRON:00723364
DRON:00086880	CHEBI:17246
DRON:00086880	CHEBI:30618
DRON:00086880	CHEBI:32178
DRON:00086880	CHEBI:32234
DRON:00086880	CHEBI:46793
DRON:00086880	CHEBI:62968
DRON:00086880	DRON:00017493
DRON:00086880	DRON:00018822
DRON:00086880	DRON:00723534
DRON:00086881	CHEBI:17246
DRON:00086881	CHEBI:30618
DRON:00086881	CHEBI:32178
DRON:00086881	CHEBI:32234
DRON:00086881	CHEBI:46793
DRON:00086881	CHEBI:50819
DRON:00086881	DRON:00017493
DRON:00086881	DRON:00723226
DRON:00086881	DRON:00723534
DRON:00086882	CHEBI:15366
DRON:00086882	CHEBI:15377
DRON:00086882	CHEBI:17824
DRON:00086882	CHEBI:29864
DRON:00086882	CHEBI:53426
DRON:00086882	DRON:00724058
DRON:00086883	CHEBI:15377
DRON:00086883	CHEBI:16997
DRON:00086883	CHEBI:17754
DRON:00086883	CHEBI:2877
DRON:00086883	CHEBI:31835
DRON:00086883	CHEBI:32063
DRON:00086883	DRON:00018290
DRON:00086883	DRON:00724034
DRON:00086884	CHEBI:15366
DRON:00086884	CHEBI:15377
DRON:00086884	CHEBI:17824
DRON:00086884	CHEBI:29864
DRON:00086884	CHEBI:5291
DRON:00086884	CHEBI:53426
DRON:00086885	CHEBI:15366
DRON:00086885	CHEBI:15377
DRON:00086885	CHEBI:17824
DRON:00086885	CHEBI:29864
DRON:00086885	CHEBI:5291
DRON:00086885	CHEBI:53426
DRON:00086886	CHEBI:15366
DRON:00086886	CHEBI:15377
DRON:00086886	CHEBI:17824
DRON:00086886	CHEBI:29864
DRON:00086886	CHEBI:5291
DRON:00086886	CHEBI:53426
DRON:00086887	CHEBI:15366
DRON:00086887	CHEBI:15377
DRON:00086887	CHEBI:17824
DRON:00086887	CHEBI:29864
DRON:00086887	CHEBI:5291
DRON:00086887	CHEBI:53426
DRON:00086887	DRON:00724058
DRON:00086888	CHEBI:15366
DRON:00086888	CHEBI:15377
DRON:00086888	CHEBI:17824
DRON:00086888	CHEBI:29864
DRON:00086888	CHEBI:53426
DRON:00086888	DRON:00724058
DRON:00086889	CHEBI:15366
DRON:00086889	CHEBI:15377
DRON:00086889	CHEBI:17824
DRON:00086889	CHEBI:29864
DRON:00086889	CHEBI:53426
DRON:00086889	DRON:00724058
DRON:00086890	CHEBI:15366
DRON:00086890	CHEBI:15377
DRON:00086890	CHEBI:17824
DRON:00086890	CHEBI:29864
DRON:00086890	CHEBI:5291
DRON:00086890	CHEBI:53426
DRON:00086890	DRON:00724058
DRON:00086893	CHEBI:15377
DRON:00086893	CHEBI:17309
DRON:00086893	CHEBI:17992
DRON:00086893	CHEBI:29864
DRON:00086893	CHEBI:30618
DRON:00086893	CHEBI:32063
DRON:00086893	CHEBI:49000
DRON:00086893	CHEBI:62968
DRON:00086893	DRON:00723534
DRON:00086894	CHEBI:15377
DRON:00086894	CHEBI:17309
DRON:00086894	CHEBI:17992
DRON:00086894	CHEBI:29864
DRON:00086894	CHEBI:30618
DRON:00086894	CHEBI:32063
DRON:00086894	CHEBI:49000
DRON:00086894	CHEBI:62968
DRON:00086894	DRON:00723534
DRON:00086896	CHEBI:30911
DRON:00086896	CHEBI:32234
DRON:00086896	CHEBI:53258
DRON:00086896	DRON:00723355
DRON:00086897	CHEBI:15377
DRON:00086897	CHEBI:26078
DRON:00086897	CHEBI:30911
DRON:00086897	CHEBI:34683
DRON:00086897	CHEBI:77868
DRON:00086897	DRON:00018290
DRON:00086897	DRON:00723223
DRON:00086897	DRON:00723500
DRON:00086897	DRON:00723891
DRON:00086898	CHEBI:125
DRON:00086898	CHEBI:131383
DRON:00086898	CHEBI:15377
DRON:00086898	CHEBI:15611
DRON:00086898	CHEBI:16134
DRON:00086898	CHEBI:16236
DRON:00086898	CHEBI:16997
DRON:00086898	CHEBI:17754
DRON:00086898	CHEBI:32145
DRON:00086898	CHEBI:32234
DRON:00086898	CHEBI:52683
DRON:00086898	CHEBI:53424
DRON:00086898	CHEBI:53425
DRON:00086898	CHEBI:64275
DRON:00086898	DRON:00017909
DRON:00086898	DRON:00018231
DRON:00086898	DRON:00018290
DRON:00086898	DRON:00723228
DRON:00086898	DRON:00723230
DRON:00086898	DRON:00723253
DRON:00086898	DRON:00723313
DRON:00086898	DRON:00723364
DRON:00086898	DRON:00723473
DRON:00086898	DRON:00723542
DRON:00086898	DRON:00723556
DRON:00086898	DRON:00723561
DRON:00086898	DRON:00723646
DRON:00086898	DRON:00723713
DRON:00086898	DRON:00723799
DRON:00086898	DRON:00723912
DRON:00086898	DRON:00723957
DRON:00086898	DRON:00723993
DRON:00086898	DRON:00724006
DRON:00086898	DRON:00724059
DRON:00086898	DRON:00724186
DRON:00086899	CHEBI:15377
DRON:00086899	CHEBI:18145
DRON:00086899	CHEBI:53425
DRON:00086899	CHEBI:64275
DRON:00086899	CHEBI:991
DRON:00086899	DRON:00723684
DRON:00086899	DRON:00723955
DRON:00086900	CHEBI:15377
DRON:00086900	CHEBI:16997
DRON:00086900	CHEBI:17754
DRON:00086900	CHEBI:30769
DRON:00086900	CHEBI:30911
DRON:00086900	CHEBI:53258
DRON:00086901	CHEBI:15377
DRON:00086901	CHEBI:17754
DRON:00086901	CHEBI:31000
DRON:00086901	CHEBI:32145
DRON:00086901	CHEBI:34247
DRON:00086901	CHEBI:61468
DRON:00086901	CHEBI:75627
DRON:00086901	DRON:00019529
DRON:00086901	DRON:00723364
DRON:00086901	DRON:00723473
DRON:00086901	DRON:00723556
DRON:00086901	DRON:00723721
DRON:00086901	DRON:00723799
DRON:00086901	DRON:00723804
DRON:00086901	DRON:00723951
DRON:00086901	DRON:00723993
DRON:00086901	DRON:00724081
DRON:00086901	DRON:00730888
DRON:00086902	CHEBI:135312
DRON:00086902	CHEBI:15377
DRON:00086902	CHEBI:16236
DRON:00086902	CHEBI:16997
DRON:00086902	CHEBI:17754
DRON:00086902	CHEBI:53258
DRON:00086902	CHEBI:61468
DRON:00086902	DRON:00723258
DRON:00086902	DRON:00723503
DRON:00086902	DRON:00723618
DRON:00086902	DRON:00723687
DRON:00086902	DRON:00723993
DRON:00086908	DRON:00018236
DRON:00086910	CHEBI:15377
DRON:00086910	CHEBI:16113
DRON:00086910	CHEBI:16125
DRON:00086910	CHEBI:16997
DRON:00086910	CHEBI:17154
DRON:00086910	CHEBI:32150
DRON:00086910	CHEBI:32154
DRON:00086910	CHEBI:34056
DRON:00086910	CHEBI:34247
DRON:00086910	CHEBI:61468
DRON:00086910	CHEBI:62995
DRON:00086910	CHEBI:64275
DRON:00086910	CHEBI:64736
DRON:00086910	CHEBI:6636
DRON:00086910	DRON:00018289
DRON:00086910	DRON:00723355
DRON:00086910	DRON:00723408
DRON:00086910	DRON:00723473
DRON:00086910	DRON:00723910
DRON:00086910	DRON:00723913
DRON:00086910	DRON:00723937
DRON:00086910	DRON:00723944
DRON:00086910	DRON:00724108
DRON:00086910	DRON:01002945
DRON:00086916	CHEBI:15377
DRON:00086916	CHEBI:17824
DRON:00086918	CHEBI:30563
DRON:00086918	CHEBI:53248
DRON:00086918	CHEBI:53700
DRON:00086918	CHEBI:62968
DRON:00086918	DRON:00723223
DRON:00086918	DRON:00723505
DRON:00086918	DRON:00845278
DRON:00086920	CHEBI:15377
DRON:00086920	CHEBI:32145
DRON:00086920	DRON:00723423
DRON:00086920	DRON:00723555
DRON:00086920	DRON:00937518
DRON:00086923	CHEBI:114786
DRON:00086923	CHEBI:15377
DRON:00086923	CHEBI:16236
DRON:00086923	CHEBI:17754
DRON:00086923	CHEBI:28621
DRON:00086923	DRON:00019207
DRON:00086923	DRON:00723498
DRON:00086924	CHEBI:16236
DRON:00086924	CHEBI:183688
DRON:00086924	CHEBI:30363
DRON:00086924	CHEBI:32139
DRON:00086924	CHEBI:32178
DRON:00086924	CHEBI:32879
DRON:00086924	DRON:00015344
