curie	ndc	branded_drug
DRON:00092415	58016019002	DRON:00069429
DRON:00092416	58016019010	DRON:00069429
DRON:00092417	58016019012	DRON:00069429
DRON:00092418	58016019014	DRON:00069429
DRON:00092419	58016019015	DRON:00069429
DRON:00092420	58016019020	DRON:00069429
DRON:00092421	58016019030	DRON:00069429
DRON:00092422	58016019060	DRON:00069429
DRON:00092423	64579002400	DRON:00069429
DRON:00092424	64579002401	DRON:00069429
DRON:00092425	65427003931	DRON:00069429
DRON:00092426	65427003934	DRON:00069429
DRON:00092427	65427003960	DRON:00069429
DRON:00092428	66267042840	DRON:00069429
DRON:00092429	68115056060	DRON:00069429
DRON:00092436	00149075200	DRON:00069431
DRON:00092437	00149075202	DRON:00069431
DRON:00092438	00149075215	DRON:00069431
DRON:00092439	00149075217	DRON:00069431
DRON:00092440	00149075218	DRON:00069431
DRON:00092441	00615551531	DRON:00069431
DRON:00092442	00615551539	DRON:00069431
DRON:00092443	17856075202	DRON:00069431
DRON:00092444	54569479300	DRON:00069431
DRON:00092445	55154230500	DRON:00069431
DRON:00092446	55154230504	DRON:00069431
DRON:00092447	55154230506	DRON:00069431
DRON:00092448	55154230508	DRON:00069431
DRON:00092449	55289083330	DRON:00069431
DRON:00092450	55887083492	DRON:00069431
DRON:00092451	59628075200	DRON:00069431
DRON:00092452	59628075201	DRON:00069431
DRON:00092453	59628075202	DRON:00069431
DRON:00092454	61392068331	DRON:00069431
DRON:00092455	61392068339	DRON:00069431
DRON:00092456	66484075200	DRON:00069431
DRON:00092457	66484075201	DRON:00069431
DRON:00092458	66484075203	DRON:00069431
DRON:00092459	66484075205	DRON:00069431
DRON:00092460	66484075207	DRON:00069431
DRON:00092461	66484075208	DRON:00069431
DRON:00092566	00074332413	DRON:00069500
DRON:00092567	60491031230	DRON:00069500
DRON:00092568	60491031234	DRON:00069500
DRON:00092569	00074332513	DRON:00069501
DRON:00092570	60491031330	DRON:00069501
DRON:00092571	60491031334	DRON:00069501
DRON:00092572	00074332313	DRON:00069502
DRON:00092573	55045205601	DRON:00069502
DRON:00092574	60491031130	DRON:00069502
DRON:00092575	60491031134	DRON:00069502
DRON:00092576	00049275041	DRON:00069503
DRON:00092577	00049275066	DRON:00069503
DRON:00092578	00069275066	DRON:00069503
DRON:00092579	00247168500	DRON:00069503
DRON:00092580	00247168514	DRON:00069503
DRON:00092581	00247168530	DRON:00069503
DRON:00092582	00247168560	DRON:00069503
DRON:00092583	54569486400	DRON:00069503
DRON:00092584	54868176800	DRON:00069503
DRON:00092585	54868176801	DRON:00069503
DRON:00092586	57866630601	DRON:00069503
DRON:00092587	62584004250	DRON:00069503
DRON:00092588	65427027566	DRON:00069503
DRON:00092589	00049276041	DRON:00069504
DRON:00092590	00049276066	DRON:00069504
DRON:00092591	00049276097	DRON:00069504
DRON:00092592	00069276030	DRON:00069504
DRON:00092593	00069276066	DRON:00069504
DRON:00092594	00247168600	DRON:00069504
DRON:00092595	00247168630	DRON:00069504
DRON:00092596	54569486500	DRON:00069504
DRON:00092597	54868215100	DRON:00069504
DRON:00092598	54868215101	DRON:00069504
DRON:00092599	54868215102	DRON:00069504
DRON:00092600	57866630701	DRON:00069504
DRON:00092601	62584004450	DRON:00069504
DRON:00092602	62584004466	DRON:00069504
DRON:00092603	63539027630	DRON:00069504
DRON:00092604	65427027630	DRON:00069504
DRON:00092605	65427027666	DRON:00069504
DRON:00092606	00049277041	DRON:00069505
DRON:00092607	00049277066	DRON:00069505
DRON:00092608	00049277097	DRON:00069505
DRON:00092609	00069277030	DRON:00069505
DRON:00092610	00069277066	DRON:00069505
DRON:00092611	00247168710	DRON:00069505
DRON:00092612	00247168730	DRON:00069505
DRON:00092613	54569325000	DRON:00069505
DRON:00092614	54868264001	DRON:00069505
DRON:00092615	55045276908	DRON:00069505
DRON:00092616	57866630801	DRON:00069505
DRON:00092617	58864086030	DRON:00069505
DRON:00092618	60491012430	DRON:00069505
DRON:00092619	60491012434	DRON:00069505
DRON:00092620	63539027730	DRON:00069505
DRON:00092621	65427027730	DRON:00069505
DRON:00092622	65427027766	DRON:00069505
DRON:00092623	66267045810	DRON:00069505
DRON:00092624	66267045820	DRON:00069505
DRON:00092625	66267045830	DRON:00069505
DRON:00092626	66267045840	DRON:00069505
DRON:00092627	66267045860	DRON:00069505
DRON:00092628	00247139630	DRON:00069506
DRON:00092629	00310013510	DRON:00069506
DRON:00092630	54921013510	DRON:00069506
DRON:00092631	00038013010	DRON:00069507
DRON:00092632	00038013034	DRON:00069507
DRON:00092633	00038013039	DRON:00069507
DRON:00092634	00247114810	DRON:00069507
DRON:00092635	00310013010	DRON:00069507
DRON:00092636	00310013034	DRON:00069507
DRON:00092637	00310013039	DRON:00069507
DRON:00092638	00310013095	DRON:00069507
DRON:00092639	54569377100	DRON:00069507
DRON:00092640	54569858400	DRON:00069507
DRON:00092641	54868196100	DRON:00069507
DRON:00092642	54868196101	DRON:00069507
DRON:00092643	54868196102	DRON:00069507
DRON:00092644	54868196103	DRON:00069507
DRON:00092645	54921013002	DRON:00069507
DRON:00092646	54921013010	DRON:00069507
DRON:00092647	54921013034	DRON:00069507
DRON:00092648	54921013039	DRON:00069507
DRON:00092649	54921013095	DRON:00069507
DRON:00092650	58016095600	DRON:00069507
DRON:00092651	58016095630	DRON:00069507
DRON:00092652	58016095660	DRON:00069507
DRON:00092653	58016095690	DRON:00069507
DRON:00092654	58016263814	DRON:00069507
DRON:00092655	58016263821	DRON:00069507
DRON:00092656	58016263830	DRON:00069507
DRON:00092657	58016263860	DRON:00069507
DRON:00092658	58016263890	DRON:00069507
DRON:00092659	60491071101	DRON:00069507
DRON:00092660	60491071130	DRON:00069507
DRON:00092661	60491071134	DRON:00069507
DRON:00092662	61392092925	DRON:00069507
DRON:00092663	61392092930	DRON:00069507
DRON:00092664	61392092931	DRON:00069507
DRON:00092665	61392092939	DRON:00069507
DRON:00092666	61392092960	DRON:00069507
DRON:00092667	61392092965	DRON:00069507
DRON:00092668	61392092990	DRON:00069507
DRON:00092669	61392092995	DRON:00069507
DRON:00092670	00038013110	DRON:00069508
DRON:00092671	00038013134	DRON:00069508
DRON:00092672	00038013139	DRON:00069508
DRON:00092673	00247114710	DRON:00069508
DRON:00092674	00247114730	DRON:00069508
DRON:00092675	00247114760	DRON:00069508
DRON:00092676	00310013110	DRON:00069508
DRON:00092677	00310013134	DRON:00069508
DRON:00092678	00310013139	DRON:00069508
DRON:00092679	00310013173	DRON:00069508
DRON:00092680	00310013195	DRON:00069508
DRON:00092681	00403302901	DRON:00069508
DRON:00092682	00403302930	DRON:00069508
DRON:00092683	51129110501	DRON:00069508
DRON:00092684	53978100009	DRON:00069508
DRON:00092685	54569194400	DRON:00069508
DRON:00092686	54569194401	DRON:00069508
DRON:00092687	54569194402	DRON:00069508
DRON:00092688	54569194403	DRON:00069508
DRON:00092689	54569851500	DRON:00069508
DRON:00092690	54868129600	DRON:00069508
DRON:00092691	54868129601	DRON:00069508
DRON:00092692	54868129602	DRON:00069508
DRON:00092693	54921013102	DRON:00069508
DRON:00092694	54921013110	DRON:00069508
DRON:00092695	54921013134	DRON:00069508
DRON:00092696	54921013139	DRON:00069508
DRON:00092697	54921013195	DRON:00069508
DRON:00092698	55045238908	DRON:00069508
DRON:00092699	55154690100	DRON:00069508
DRON:00092700	55154690101	DRON:00069508
DRON:00092701	55154690107	DRON:00069508
DRON:00092702	55175396403	DRON:00069508
DRON:00092703	55289050930	DRON:00069508
DRON:00092704	58016036200	DRON:00069508
DRON:00092705	58016036214	DRON:00069508
DRON:00092706	58016036221	DRON:00069508
DRON:00092707	58016036228	DRON:00069508
DRON:00092708	58016036230	DRON:00069508
DRON:00092709	58016036260	DRON:00069508
DRON:00092710	58864065430	DRON:00069508
DRON:00092711	60346087103	DRON:00069508
DRON:00092712	60346087130	DRON:00069508
DRON:00092713	60491071201	DRON:00069508
DRON:00092714	60491071220	DRON:00069508
DRON:00092715	60491071230	DRON:00069508
DRON:00092716	60491071234	DRON:00069508
DRON:00092717	61392093025	DRON:00069508
DRON:00092718	61392093030	DRON:00069508
DRON:00092719	61392093031	DRON:00069508
DRON:00092720	61392093039	DRON:00069508
DRON:00092721	61392093060	DRON:00069508
DRON:00092722	61392093065	DRON:00069508
DRON:00092723	61392093090	DRON:00069508
DRON:00092724	61392093095	DRON:00069508
DRON:00092725	62301004444	DRON:00069508
DRON:00092726	66116027930	DRON:00069508
DRON:00092727	68115036130	DRON:00069508
DRON:00092728	00038013210	DRON:00069509
DRON:00092729	00038013234	DRON:00069509
DRON:00092730	00038013239	DRON:00069509
DRON:00092731	00247102300	DRON:00069509
DRON:00092732	00247102330	DRON:00069509
DRON:00092733	00247102359	DRON:00069509
DRON:00092734	00247102360	DRON:00069509
DRON:00092735	00247102377	DRON:00069509
DRON:00092736	00247102379	DRON:00069509
DRON:00092737	00247102395	DRON:00069509
DRON:00092738	00310013210	DRON:00069509
DRON:00092739	00310013234	DRON:00069509
DRON:00092740	00310013239	DRON:00069509
DRON:00092741	00310013273	DRON:00069509
DRON:00092742	00403277901	DRON:00069509
DRON:00092743	00403277930	DRON:00069509
DRON:00092744	51129133001	DRON:00069509
DRON:00092745	53978101709	DRON:00069509
DRON:00092746	54569266501	DRON:00069509
DRON:00092747	54569266502	DRON:00069509
DRON:00092748	54569852700	DRON:00069509
DRON:00092749	54868100100	DRON:00069509
DRON:00092750	54868100101	DRON:00069509
DRON:00092751	54921013202	DRON:00069509
DRON:00092752	54921013210	DRON:00069509
DRON:00092753	54921013234	DRON:00069509
DRON:00092754	54921013239	DRON:00069509
DRON:00092755	54921013295	DRON:00069509
DRON:00092756	55289010630	DRON:00069509
DRON:00092757	58016036300	DRON:00069509
DRON:00092758	58016036314	DRON:00069509
DRON:00092759	58016036321	DRON:00069509
DRON:00092760	58016036330	DRON:00069509
DRON:00092761	58016036360	DRON:00069509
DRON:00092762	60346053730	DRON:00069509
DRON:00092763	60491071301	DRON:00069509
DRON:00092764	60491071320	DRON:00069509
DRON:00092765	60491071330	DRON:00069509
DRON:00092766	60491071334	DRON:00069509
DRON:00092767	61392093125	DRON:00069509
DRON:00092768	61392093130	DRON:00069509
DRON:00092769	61392093131	DRON:00069509
DRON:00092770	61392093139	DRON:00069509
DRON:00092771	61392093160	DRON:00069509
DRON:00092772	61392093165	DRON:00069509
DRON:00092773	61392093190	DRON:00069509
DRON:00092774	61392093195	DRON:00069509
DRON:00092775	68115036200	DRON:00069509
DRON:00092776	00039010407	DRON:00069511
DRON:00092777	00039010410	DRON:00069511
DRON:00092778	00039010411	DRON:00069511
DRON:00092779	00088010427	DRON:00069511
DRON:00092780	00088010447	DRON:00069511
DRON:00092781	00088010449	DRON:00069511
DRON:00092782	26053029001	DRON:00069511
DRON:00092783	51129196501	DRON:00069511
DRON:00092784	51129903401	DRON:00069511
DRON:00092785	54569371300	DRON:00069511
DRON:00092786	54868264400	DRON:00069511
DRON:00092787	54868264401	DRON:00069511
DRON:00092788	54868264402	DRON:00069511
DRON:00092789	55154120700	DRON:00069511
DRON:00092790	55154120701	DRON:00069511
DRON:00092791	55154121208	DRON:00069511
DRON:00092792	58016047400	DRON:00069511
DRON:00092793	58016047401	DRON:00069511
DRON:00092794	58016047402	DRON:00069511
DRON:00092795	58016047403	DRON:00069511
DRON:00092796	58016047404	DRON:00069511
DRON:00092797	58016047405	DRON:00069511
DRON:00092798	58016047406	DRON:00069511
DRON:00092799	58016047407	DRON:00069511
DRON:00092800	58016047408	DRON:00069511
DRON:00092801	58016047409	DRON:00069511
DRON:00092802	58016047410	DRON:00069511
DRON:00092803	58016047412	DRON:00069511
DRON:00092804	58016047414	DRON:00069511
DRON:00092805	58016047415	DRON:00069511
DRON:00092806	58016047416	DRON:00069511
DRON:00092807	58016047418	DRON:00069511
DRON:00092808	58016047420	DRON:00069511
DRON:00092809	58016047421	DRON:00069511
DRON:00092810	58016047425	DRON:00069511
DRON:00092811	58016047426	DRON:00069511
DRON:00092812	58016047427	DRON:00069511
DRON:00092813	58016047428	DRON:00069511
DRON:00092814	58016047430	DRON:00069511
DRON:00092815	58016047432	DRON:00069511
DRON:00092816	58016047435	DRON:00069511
DRON:00092817	58016047436	DRON:00069511
DRON:00092818	58016047440	DRON:00069511
DRON:00092819	58016047442	DRON:00069511
DRON:00092820	58016047444	DRON:00069511
DRON:00092821	58016047445	DRON:00069511
DRON:00092822	58016047448	DRON:00069511
DRON:00092823	58016047450	DRON:00069511
DRON:00092824	58016047456	DRON:00069511
DRON:00092825	58016047460	DRON:00069511
DRON:00092826	58016047467	DRON:00069511
DRON:00092827	58016047469	DRON:00069511
DRON:00092828	58016047470	DRON:00069511
DRON:00092829	58016047471	DRON:00069511
DRON:00092830	58016047472	DRON:00069511
DRON:00092831	58016047473	DRON:00069511
DRON:00092832	58016047475	DRON:00069511
DRON:00092833	58016047476	DRON:00069511
DRON:00092834	58016047477	DRON:00069511
DRON:00092835	58016047479	DRON:00069511
DRON:00092836	58016047480	DRON:00069511
DRON:00092837	58016047481	DRON:00069511
DRON:00092838	58016047482	DRON:00069511
DRON:00092839	58016047483	DRON:00069511
DRON:00092840	58016047484	DRON:00069511
DRON:00092841	58016047487	DRON:00069511
DRON:00092842	58016047490	DRON:00069511
DRON:00092843	58016047491	DRON:00069511
DRON:00092844	58016047492	DRON:00069511
DRON:00092845	58016047493	DRON:00069511
DRON:00092846	58016047496	DRON:00069511
DRON:00092847	58016047497	DRON:00069511
DRON:00092848	58016047498	DRON:00069511
DRON:00092849	58016047499	DRON:00069511
DRON:00092850	60491002830	DRON:00069511
DRON:00092851	60491002834	DRON:00069511
DRON:00092852	60793091501	DRON:00069511
DRON:00092853	60793091505	DRON:00069511
DRON:00092854	60793091507	DRON:00069511
DRON:00092855	61570011101	DRON:00069511
DRON:00092856	61570011105	DRON:00069511
DRON:00092857	61570011107	DRON:00069511
DRON:00092858	61570011150	DRON:00069511
DRON:00092859	61570011156	DRON:00069511
DRON:00092860	62584096200	DRON:00069511
DRON:00092861	62584096250	DRON:00069511
DRON:00092862	65084023410	DRON:00069511
DRON:00092863	68071099730	DRON:00069511
DRON:00092864	68115053000	DRON:00069511
DRON:00092865	68115053030	DRON:00069511
DRON:00092866	68115053060	DRON:00069511
DRON:00092867	00039010507	DRON:00069512
DRON:00092868	00039010510	DRON:00069512
DRON:00092869	00039010511	DRON:00069512
DRON:00092870	00088010527	DRON:00069512
DRON:00092871	00088010547	DRON:00069512
DRON:00092872	00088010549	DRON:00069512
DRON:00092873	00247109103	DRON:00069512
DRON:00092874	00247109130	DRON:00069512
DRON:00092875	00247109160	DRON:00069512
DRON:00092876	49999093430	DRON:00069512
DRON:00092877	54569371400	DRON:00069512
DRON:00092878	54868264500	DRON:00069512
DRON:00092879	54868264501	DRON:00069512
DRON:00092880	54868264502	DRON:00069512
DRON:00092881	54868264503	DRON:00069512
DRON:00092882	55154120800	DRON:00069512
DRON:00092883	55154120801	DRON:00069512
DRON:00092884	55154120807	DRON:00069512
DRON:00092885	58864067430	DRON:00069512
DRON:00092886	60491002930	DRON:00069512
DRON:00092887	60491002934	DRON:00069512
DRON:00092888	60793071001	DRON:00069512
DRON:00092889	60793071005	DRON:00069512
DRON:00092890	61392086831	DRON:00069512
DRON:00092891	61392086839	DRON:00069512
DRON:00092892	61570011201	DRON:00069512
DRON:00092893	61570011205	DRON:00069512
DRON:00092894	61570011207	DRON:00069512
DRON:00092895	61570011250	DRON:00069512
DRON:00092896	61570011256	DRON:00069512
DRON:00092897	65084023510	DRON:00069512
DRON:00092898	67544051531	DRON:00069512
DRON:00092899	68115081200	DRON:00069512
DRON:00092900	68115081230	DRON:00069512
DRON:00092901	68115081260	DRON:00069512
DRON:00092902	00006045107	DRON:00069526
DRON:00092903	00186045107	DRON:00069526
DRON:00092904	00186045128	DRON:00069526
DRON:00092905	00247113703	DRON:00069526
DRON:00092906	00440810790	DRON:00069526
DRON:00092907	12280003700	DRON:00069526
DRON:00092908	54569371800	DRON:00069526
DRON:00092909	54569371803	DRON:00069526
DRON:00092910	54868216700	DRON:00069526
DRON:00092911	54868216702	DRON:00069526
DRON:00092912	58864010220	DRON:00069526
DRON:00092913	58864010230	DRON:00069526
DRON:00092914	65243002809	DRON:00069526
DRON:00092915	67544009330	DRON:00069526
DRON:00092916	67544009353	DRON:00069526
DRON:00092917	67544009360	DRON:00069526
DRON:00092918	67544009380	DRON:00069526
DRON:00092919	68115028420	DRON:00069526
DRON:00092920	68115028430	DRON:00069526
DRON:00092921	68115028440	DRON:00069526
DRON:00092922	68115028460	DRON:00069526
DRON:00092923	68788045103	DRON:00069526
DRON:00092924	00006045228	DRON:00069527
DRON:00092925	00006045231	DRON:00069527
DRON:00092926	00006045258	DRON:00069527
DRON:00092927	00186045228	DRON:00069527
DRON:00092928	00186045231	DRON:00069527
DRON:00092929	00186045258	DRON:00069527
DRON:00092930	00440810890	DRON:00069527
DRON:00092931	12280003600	DRON:00069527
DRON:00092932	51129160601	DRON:00069527
DRON:00092933	54569371900	DRON:00069527
DRON:00092934	54868216800	DRON:00069527
DRON:00092935	54868216802	DRON:00069527
DRON:00092936	54868216803	DRON:00069527
DRON:00092937	55154960400	DRON:00069527
DRON:00092938	58864071330	DRON:00069527
DRON:00092939	61113045228	DRON:00069527
DRON:00092940	61113045231	DRON:00069527
DRON:00092941	61113045258	DRON:00069527
DRON:00092942	67544009430	DRON:00069527
DRON:00092943	67544009453	DRON:00069527
DRON:00092944	67544009460	DRON:00069527
DRON:00092945	67544009470	DRON:00069527
DRON:00092946	67544009480	DRON:00069527
DRON:00092947	68115028330	DRON:00069527
DRON:00092948	68788045203	DRON:00069527
DRON:00092951	54092054330	DRON:00069535
DRON:00092952	57294003020	DRON:00069535
DRON:00092953	57294054330	DRON:00069535
DRON:00092956	00006073501	DRON:00069537
DRON:00092957	00006073507	DRON:00069537
DRON:00092958	00006073528	DRON:00069537
DRON:00092959	00006073530	DRON:00069537
DRON:00092960	00006073531	DRON:00069537
DRON:00092961	00006073554	DRON:00069537
DRON:00092962	00006073560	DRON:00069537
DRON:00092963	00006073561	DRON:00069537
DRON:00092964	00006073582	DRON:00069537
DRON:00092965	00006073587	DRON:00069537
DRON:00092966	00247115202	DRON:00069537
DRON:00092967	00247115214	DRON:00069537
DRON:00092968	00247115230	DRON:00069537
DRON:00092969	00247115260	DRON:00069537
DRON:00092970	13411016201	DRON:00069537
DRON:00092971	13411016203	DRON:00069537
DRON:00092972	13411016206	DRON:00069537
DRON:00092973	13411016209	DRON:00069537
DRON:00092974	13411016215	DRON:00069537
DRON:00092975	51129154601	DRON:00069537
DRON:00092976	51129367401	DRON:00069537
DRON:00092977	51129367402	DRON:00069537
DRON:00092978	54569418000	DRON:00069537
DRON:00092979	54569418001	DRON:00069537
DRON:00092980	54868263901	DRON:00069537
DRON:00092981	55045159308	DRON:00069537
DRON:00092982	55045231608	DRON:00069537
DRON:00092983	55154501200	DRON:00069537
DRON:00092984	55154501207	DRON:00069537
DRON:00092985	57866798601	DRON:00069537
DRON:00092986	58016036400	DRON:00069537
DRON:00092987	58016036430	DRON:00069537
DRON:00092988	58016036460	DRON:00069537
DRON:00092989	58016036490	DRON:00069537
DRON:00092990	60312073501	DRON:00069537
DRON:00092991	60312073502	DRON:00069537
