clinical_drug	ingredient	strength	unit
DRON:00060569	CHEBI:9948	120.0	UO:0000022
DRON:00060570	CHEBI:9948	180.0	UO:0000022
DRON:00060571	CHEBI:9948	180.0	UO:0000022
DRON:00060572	CHEBI:9948	240.0	UO:0000022
DRON:00060573	CHEBI:9948	240.0	UO:0000022
DRON:00060574	CHEBI:9948	360.0	UO:0000022
DRON:00060575	CHEBI:9948	360.0	UO:0000022
DRON:00060576	CHEBI:9948	180.0	UO:0000022
DRON:00060577	CHEBI:9948	180.0	UO:0000022
DRON:00060579	CHEBI:9948	240.0	UO:0000022
DRON:00060580	CHEBI:9948	240.0	UO:0000022
DRON:00060583	CHEBI:9948	120.0	UO:0000022
DRON:00060585	CHEBI:9948	120.0	UO:0000022
DRON:00060586	CHEBI:5790	12.0	UO:0000022
DRON:00060587	CHEBI:5790	12.0	UO:0000022
DRON:00060588	CHEBI:5790	12.0	UO:0000022
DRON:00060589	CHEBI:9948	80.0	UO:0000022
DRON:00060590	CHEBI:5790	16.0	UO:0000022
DRON:00060591	CHEBI:5790	16.0	UO:0000022
DRON:00060592	CHEBI:5790	2.0	UO:0000022
DRON:00060593	CHEBI:5790	4.0	UO:0000022
DRON:00060595	CHEBI:5790	8.0	UO:0000022
DRON:00060596	CHEBI:9948	40.0	UO:0000022
DRON:00060597	CHEBI:9948	40.0	UO:0000022
DRON:00060598	CHEBI:9948	80.0	UO:0000022
DRON:00060599	CHEBI:5790	24.0	UO:0000022
DRON:00060600	CHEBI:5790	24.0	UO:0000022
DRON:00060601	CHEBI:5790	32.0	UO:0000022
DRON:00060602	CHEBI:5790	32.0	UO:0000022
DRON:00060615	CHEBI:5790	1.0	UO:0000022
DRON:00060616	CHEBI:9649	1.0	UO:0000022
DRON:00060616	CHEBI:9948	240.0	UO:0000022
DRON:00060617	CHEBI:9649	1.0	UO:0000022
DRON:00060617	CHEBI:9948	240.0	UO:0000022
DRON:00060618	CHEBI:9649	2.0	UO:0000022
DRON:00060618	CHEBI:9948	180.0	UO:0000022
DRON:00060619	CHEBI:9649	2.0	UO:0000022
DRON:00060619	CHEBI:9948	180.0	UO:0000022
DRON:00060620	CHEBI:9649	2.0	UO:0000022
DRON:00060620	CHEBI:9948	240.0	UO:0000022
DRON:00060621	CHEBI:9649	2.0	UO:0000022
DRON:00060621	CHEBI:9948	240.0	UO:0000022
DRON:00060624	CHEBI:9649	4.0	UO:0000022
DRON:00060624	CHEBI:9948	240.0	UO:0000022
DRON:00060625	CHEBI:9649	4.0	UO:0000022
DRON:00060625	CHEBI:9948	240.0	UO:0000022
DRON:00060653	CHEBI:5790	1.3	UO:0000022
DRON:00060661	CHEBI:5790	2.0	UO:0000022
DRON:00060669	CHEBI:5790	2.6	UO:0000022
DRON:00060670	CHEBI:5790	3.0	UO:0000022
DRON:00060675	CHEBI:5790	4.0	UO:0000022
DRON:00060683	CHEBI:9948	180.0	UO:0000022
DRON:00060684	CHEBI:2668	10.0	UO:0000022
DRON:00060684	CHEBI:3011	20.0	UO:0000022
DRON:00060685	CHEBI:2668	10.0	UO:0000022
DRON:00060685	CHEBI:3011	40.0	UO:0000022
DRON:00060686	CHEBI:2668	2.5	UO:0000022
DRON:00060686	CHEBI:3011	10.0	UO:0000022
DRON:00060687	CHEBI:2668	5.0	UO:0000022
DRON:00060687	CHEBI:3011	10.0	UO:0000022
DRON:00060688	CHEBI:2668	5.0	UO:0000022
DRON:00060688	CHEBI:3011	20.0	UO:0000022
DRON:00060689	CHEBI:2668	5.0	UO:0000022
DRON:00060689	CHEBI:3011	40.0	UO:0000022
DRON:00060690	CHEBI:3011	10.0	UO:0000022
DRON:00060690	CHEBI:5778	12.5	UO:0000022
DRON:00060691	CHEBI:3011	20.0	UO:0000022
DRON:00060691	CHEBI:5778	12.5	UO:0000022
DRON:00060692	CHEBI:3011	20.0	UO:0000022
DRON:00060692	CHEBI:5778	25.0	UO:0000022
DRON:00060693	CHEBI:3011	5.0	UO:0000022
DRON:00060693	CHEBI:5778	6.25	UO:0000022
DRON:00060704	CHEBI:5790	16.0	UO:0000022
DRON:00060705	CHEBI:5790	24.0	UO:0000022
DRON:00060707	CHEBI:5790	32.0	UO:0000022
DRON:00060710	CHEBI:5790	18.0	UO:0000022
DRON:00060711	CHEBI:5790	18.0	UO:0000022
DRON:00060712	CHEBI:5790	2.0	UO:0000022
DRON:00060713	CHEBI:5790	3.0	UO:0000022
DRON:00060714	CHEBI:5790	3.0	UO:0000022
DRON:00060715	CHEBI:5790	4.0	UO:0000022
DRON:00060716	CHEBI:5790	6.0	UO:0000022
DRON:00060717	CHEBI:5790	6.0	UO:0000022
DRON:00060718	CHEBI:5790	8.0	UO:0000022
DRON:00060719	CHEBI:5790	8.0	UO:0000022
DRON:00060721	CHEBI:5790	30.0	UO:0000022
DRON:00060723	CHEBI:5790	8.0	UO:0000022
DRON:00060726	CHEBI:22652	500.0	UO:0000022
DRON:00060726	CHEBI:32596	76.0	UO:0000022
DRON:00060726	DRON:00019760	100.0	UO:0000022
DRON:00060727	CHEBI:3011	10.0	UO:0000022
DRON:00060728	CHEBI:3011	20.0	UO:0000022
DRON:00060729	CHEBI:190513	950.0	UO:0000022
DRON:00060730	CHEBI:9654	150.0	UO:0000022
DRON:00060731	CHEBI:9654	150.0	UO:0000022
DRON:00060732	CHEBI:9654	300.0	UO:0000022
DRON:00060733	CHEBI:9654	300.0	UO:0000022
DRON:00060735	CHEBI:3011	40.0	UO:0000022
DRON:00060736	CHEBI:3011	5.0	UO:0000022
DRON:00060738	CHEBI:39211	140.0	UO:0000022
DRON:00060739	CHEBI:39211	1620.0	UO:0000022
DRON:00060740	CHEBI:39211	270.0	UO:0000022
DRON:00060741	CHEBI:39211	560.0	UO:0000022
DRON:00060742	CHEBI:39211	810.0	UO:0000022
DRON:00060747	DRON:00020257	880.0	UO:0000022
DRON:00060748	CHEBI:4470	28.0	UO:0000022
DRON:00060748	CHEBI:5551	388.0	UO:0000022
DRON:00060748	CHEBI:8093	10.0	UO:0000022
DRON:00060773	CHEBI:51860	10.0	UO:0000022
DRON:00060774	CHEBI:51860	10.0	UO:0000022
DRON:00060779	CHEBI:51860	15.0	UO:0000022
DRON:00060780	CHEBI:51860	15.0	UO:0000022
DRON:00060786	CHEBI:51860	20.0	UO:0000022
DRON:00060787	CHEBI:51860	20.0	UO:0000022
DRON:00060789	CHEBI:51860	30.0	UO:0000022
DRON:00060790	CHEBI:51860	30.0	UO:0000022
DRON:00060794	CHEBI:51860	5.0	UO:0000022
DRON:00060795	CHEBI:51860	5.0	UO:0000022
DRON:00060796	CHEBI:51860	5.0	UO:0000022
DRON:00060807	CHEBI:51860	10.0	UO:0000022
DRON:00060808	CHEBI:51860	10.0	UO:0000022
DRON:00060811	CHEBI:51860	2.5	UO:0000022
DRON:00060814	CHEBI:51860	15.0	UO:0000022
DRON:00060819	CHEBI:51860	20.0	UO:0000022
DRON:00060823	CHEBI:51860	5.0	UO:0000022
DRON:00060885	DRON:00020134	1000.0	UO:0000022
DRON:00060901	CHEBI:6801	1000.0	UO:0000022
DRON:00060901	CHEBI:8228	15.0	UO:0000022
DRON:00060902	CHEBI:6801	1000.0	UO:0000022
DRON:00060902	CHEBI:8228	15.0	UO:0000022
DRON:00060903	CHEBI:6801	1000.0	UO:0000022
DRON:00060903	CHEBI:8228	30.0	UO:0000022
DRON:00060904	CHEBI:6801	1000.0	UO:0000022
DRON:00060904	CHEBI:8228	30.0	UO:0000022
DRON:00060915	CHEBI:8080	30.0	UO:0000022
DRON:00060951	CHEBI:6367	200.0	UO:0000022
DRON:00060952	CHEBI:6367	200.0	UO:0000022
DRON:00060955	CHEBI:6367	25.0	UO:0000022
DRON:00060956	CHEBI:6367	25.0	UO:0000022
DRON:00060959	CHEBI:31206	200.0	UO:0000022
DRON:00060960	CHEBI:31206	400.0	UO:0000022
DRON:00060964	CHEBI:3745	25.0	UO:0000022
DRON:00060971	CHEBI:3745	75.0	UO:0000022
DRON:00060982	CHEBI:45409	100.0	UO:0000022
DRON:00060984	CHEBI:17976	200.0	UO:0000022
DRON:00060987	CHEBI:63577	150.0	UO:0000022
DRON:00060987	CHEBI:63581	30.0	UO:0000022
DRON:00060987	CHEBI:63613	200.0	UO:0000022
DRON:00060988	CHEBI:63577	150.0	UO:0000022
DRON:00060988	CHEBI:63581	40.0	UO:0000022
DRON:00060988	CHEBI:63613	200.0	UO:0000022
DRON:00060989	CHEBI:10110	60.0	UO:0000022
DRON:00060989	CHEBI:63577	30.0	UO:0000022
DRON:00061059	CHEBI:10110	60.0	UO:0000022
DRON:00061102	CHEBI:50845	40.0	UO:0000022
DRON:00061103	CHEBI:9948	120.0	UO:0000022
DRON:00061104	CHEBI:9948	160.0	UO:0000022
DRON:00061105	CHEBI:9948	240.0	UO:0000022
DRON:00061106	CHEBI:9948	240.0	UO:0000022
DRON:00061107	CHEBI:9948	400.0	UO:0000022
DRON:00061109	CHEBI:9649	2.0	UO:0000022
DRON:00061109	CHEBI:9948	180.0	UO:0000022
DRON:00061123	CHEBI:8356	4.5	UO:0000022
DRON:00061124	CHEBI:8356	4.5	UO:0000022
DRON:00061125	CHEBI:8356	0.375	UO:0000022
DRON:00061126	CHEBI:8356	0.375	UO:0000022
DRON:00061127	CHEBI:8356	0.75	UO:0000022
DRON:00061128	CHEBI:8356	0.75	UO:0000022
DRON:00061129	CHEBI:8356	1.5	UO:0000022
DRON:00061130	CHEBI:8356	1.5	UO:0000022
DRON:00061131	CHEBI:8356	3.0	UO:0000022
DRON:00061132	CHEBI:8356	3.0	UO:0000022
DRON:00061136	CHEBI:4636	25.0	UO:0000022
DRON:00061136	CHEBI:5855	200.0	UO:0000022
DRON:00061137	CHEBI:45267	114.0	UO:0000022
DRON:00061137	CHEBI:8654	114.0	UO:0000022
DRON:00061138	CHEBI:45267	30.0	UO:0000022
DRON:00061138	CHEBI:8654	30.0	UO:0000022
DRON:00061153	CHEBI:5118	16.0	UO:0000022
DRON:00061154	CHEBI:5118	32.0	UO:0000022
DRON:00061159	CHEBI:5790	12.0	UO:0000022
DRON:00061160	CHEBI:5790	12.0	UO:0000022
DRON:00061161	CHEBI:5790	16.0	UO:0000022
DRON:00061162	CHEBI:5790	16.0	UO:0000022
DRON:00061163	CHEBI:5790	8.0	UO:0000022
DRON:00061164	CHEBI:5790	8.0	UO:0000022
DRON:00061168	CHEBI:18258	0.0031	UO:0000022
DRON:00061168	CHEBI:30660	0.0125	UO:0000022
DRON:00061169	CHEBI:3032	150.0	UO:0000022
DRON:00061170	CHEBI:18258	0.0375	UO:0000022
DRON:00061170	CHEBI:30660	0.15	UO:0000022
DRON:00061171	CHEBI:18258	0.025	UO:0000022
DRON:00061171	CHEBI:30660	0.1	UO:0000022
DRON:00061172	CHEBI:18258	0.00625	UO:0000022
DRON:00061172	CHEBI:30660	0.025	UO:0000022
DRON:00061173	CHEBI:18258	0.0125	UO:0000022
DRON:00061173	CHEBI:30660	0.05	UO:0000022
DRON:00061174	CHEBI:18258	0.005	UO:0000022
DRON:00061176	CHEBI:18258	0.025	UO:0000022
DRON:00061177	CHEBI:18258	0.02	UO:0000022
DRON:00061178	CHEBI:18258	0.05	UO:0000022
DRON:00061179	CHEBI:18258	50.0	UO:0000022
DRON:00061181	CHEBI:18258	0.00225	UO:0000022
DRON:00061181	CHEBI:30660	0.0095	UO:0000022
DRON:00061182	CHEBI:18258	0.05	UO:0000022
DRON:00061182	CHEBI:30660	0.025	UO:0000022
DRON:00061183	CHEBI:18258	0.0025	UO:0000022
DRON:00061183	CHEBI:30660	0.03	UO:0000022
DRON:00061184	CHEBI:18258	0.0075	UO:0000022
DRON:00061184	CHEBI:30660	0.03	UO:0000022
DRON:00061185	CHEBI:18258	0.01	UO:0000022
DRON:00061185	CHEBI:30660	0.04	UO:0000022
DRON:00061186	CHEBI:18258	0.015	UO:0000022
DRON:00061186	CHEBI:30660	0.06	UO:0000022
DRON:00061187	CHEBI:18258	0.015	UO:0000022
DRON:00061187	CHEBI:30660	0.075	UO:0000022
DRON:00061188	CHEBI:18258	0.01	UO:0000022
DRON:00061188	CHEBI:30660	0.09	UO:0000022
DRON:00061189	CHEBI:18258	0.01	UO:0000022
DRON:00061189	CHEBI:30660	0.1	UO:0000022
DRON:00061190	CHEBI:18258	0.02	UO:0000022
DRON:00061190	CHEBI:30660	0.1	UO:0000022
DRON:00061191	CHEBI:18258	0.197	UO:0000022
DRON:00061191	CHEBI:30660	0.114	UO:0000022
DRON:00061192	CHEBI:18258	0.03	UO:0000022
DRON:00061192	CHEBI:30660	0.12	UO:0000022
DRON:00061193	CHEBI:18258	0.036	UO:0000022
DRON:00061193	CHEBI:30660	0.152	UO:0000022
DRON:00061194	CHEBI:18258	0.045	UO:0000022
DRON:00061194	CHEBI:30660	0.18	UO:0000022
DRON:00061195	CHEBI:18258	0.045	UO:0000022
DRON:00061195	CHEBI:30660	0.19	UO:0000022
DRON:00061196	CHEBI:18258	0.075	UO:0000022
DRON:00061197	CHEBI:18258	0.1	UO:0000022
DRON:00061198	CHEBI:8665	30.0	UO:0000022
DRON:00061200	CHEBI:8665	180.0	UO:0000022
DRON:00061202	CHEBI:8665	60.0	UO:0000022
DRON:00061203	CHEBI:5138	100.0	UO:0000022
DRON:00061204	CHEBI:5138	100.0	UO:0000022
DRON:00061205	CHEBI:5138	150.0	UO:0000022
DRON:00061206	CHEBI:5138	150.0	UO:0000022
DRON:00061207	CHEBI:5138	100.0	UO:0000022
DRON:00061208	CHEBI:5138	25.0	UO:0000022
DRON:00061209	CHEBI:5138	50.0	UO:0000022
DRON:00061213	CHEBI:8405	26.3	UO:0000022
DRON:00061214	CHEBI:8405	13.2	UO:0000022
DRON:00061215	DRON:00017985	600.0	UO:0000022
DRON:00061224	CHEBI:16709	25.0	UO:0000022
DRON:00061224	DRON:00019761	325.0	UO:0000022
DRON:00061226	CHEBI:17976	200.0	UO:0000022
DRON:00061226	CHEBI:22652	30.0	UO:0000022
DRON:00061227	CHEBI:31793	9.0	UO:0000022
DRON:00061227	CHEBI:77635	17.0	UO:0000022
DRON:00061228	CHEBI:3044	50.0	UO:0000022
DRON:00061229	CHEBI:3044	25.0	UO:0000022
DRON:00061246	CHEBI:63618	10.0	UO:0000022
DRON:00061248	CHEBI:63618	20.0	UO:0000022
DRON:00061250	CHEBI:63618	40.0	UO:0000022
DRON:00061252	CHEBI:63618	80.0	UO:0000022
DRON:00061263	CHEBI:4907	200.0	UO:0000022
DRON:00061264	CHEBI:63618	30.0	UO:0000022
DRON:00061266	CHEBI:4907	400.0	UO:0000022
DRON:00061269	CHEBI:63622	100.0	UO:0000022
DRON:00061270	CHEBI:63622	120.0	UO:0000022
DRON:00061273	CHEBI:63622	160.0	UO:0000022
DRON:00061275	CHEBI:63622	240.0	UO:0000022
DRON:00061277	CHEBI:63622	80.0	UO:0000022
DRON:00061284	CHEBI:63622	200.0	UO:0000022
DRON:00061285	CHEBI:63622	40.0	UO:0000022
DRON:00061327	CHEBI:41060	150.0	UO:0000022
DRON:00061328	CHEBI:41060	2.5	UO:0000022
DRON:00061329	CHEBI:41060	50.0	UO:0000022
DRON:00061336	CHEBI:9598	200.0	UO:0000022
DRON:00061338	CHEBI:3309	5.0	UO:0000022
DRON:00061338	CHEBI:3311	220.0	UO:0000022
DRON:00061339	CHEBI:3309	700.0	UO:0000022
DRON:00061340	CHEBI:8869	35.0	UO:0000022
DRON:00061341	CHEBI:8869	150.0	UO:0000022
DRON:00061342	CHEBI:8869	30.0	UO:0000022
DRON:00061343	CHEBI:8869	5.0	UO:0000022
DRON:00061352	CHEBI:8869	75.0	UO:0000022
DRON:00061363	CHEBI:9168	0.5	UO:0000022
DRON:00061364	CHEBI:7770	250.0	UO:0000022
DRON:00061365	CHEBI:7770	500.0	UO:0000022
DRON:00061366	CHEBI:8597	10.0	UO:0000022
DRON:00061367	CHEBI:8597	5.0	UO:0000022
DRON:00061375	CHEBI:5775	10.0	UO:0000022
DRON:00061376	CHEBI:5775	100.0	UO:0000022
DRON:00061376	CHEBI:5778	50.0	UO:0000022
DRON:00061379	CHEBI:5775	25.0	UO:0000022
DRON:00061379	CHEBI:5778	25.0	UO:0000022
DRON:00061380	CHEBI:5775	50.0	UO:0000022
DRON:00061380	CHEBI:5778	50.0	UO:0000022
DRON:00061381	CHEBI:5775	100.0	UO:0000022
DRON:00061382	CHEBI:5775	25.0	UO:0000022
DRON:00061399	CHEBI:9720	2.0	UO:0000022
DRON:00061402	CHEBI:9720	5.0	UO:0000022
DRON:00061406	CHEBI:9720	5.0	UO:0000022
DRON:00061417	CHEBI:4392	150.0	UO:0000022
DRON:00061419	CHEBI:4392	300.0	UO:0000022
DRON:00061420	CHEBI:4392	150.0	UO:0000022
DRON:00061422	CHEBI:28487	0.1	UO:0000022
DRON:00061422	CHEBI:5775	25.0	UO:0000022
DRON:00061422	CHEBI:5778	15.0	UO:0000022
DRON:00061426	CHEBI:3611	10.0	UO:0000022
DRON:00061427	CHEBI:5775	37.5	UO:0000022
DRON:00061427	CHEBI:6061	20.0	UO:0000022
DRON:00061430	CHEBI:5775	50.0	UO:0000022
DRON:00061431	CHEBI:30660	0.112	UO:0000022
DRON:00061432	CHEBI:30660	0.137	UO:0000022
DRON:00061433	CHEBI:30660	0.075	UO:0000022
DRON:00061434	CHEBI:30660	0.088	UO:0000022
DRON:00061442	CHEBI:3611	25.0	UO:0000022
DRON:00061445	CHEBI:3611	25.0	UO:0000022
DRON:00061446	CHEBI:135361	2.5	UO:0000022
DRON:00061446	CHEBI:3611	5.0	UO:0000022
DRON:00061448	CHEBI:27644	115.0	UO:0000022
DRON:00061448	CHEBI:27902	115.0	UO:0000022
DRON:00061448	CHEBI:4392	69.0	UO:0000022
DRON:00061449	CHEBI:3611	5.0	UO:0000022
DRON:00061450	CHEBI:3611	5.0	UO:0000022
DRON:00061453	CHEBI:3611	10.0	UO:0000022
DRON:00061455	CHEBI:30660	0.025	UO:0000022
DRON:00061456	CHEBI:30660	0.05	UO:0000022
DRON:00061457	CHEBI:30660	0.075	UO:0000022
DRON:00061458	CHEBI:30660	0.125	UO:0000022
DRON:00061459	CHEBI:30660	0.15	UO:0000022
DRON:00061460	CHEBI:30660	0.112	UO:0000022
DRON:00061461	CHEBI:30660	0.175	UO:0000022
DRON:00061462	CHEBI:30660	0.088	UO:0000022
DRON:00061463	CHEBI:18258	0.0045	UO:0000022
DRON:00061463	CHEBI:30660	0.019	UO:0000022
DRON:00061464	CHEBI:30660	0.137	UO:0000022
DRON:00061465	CHEBI:30660	0.07	UO:0000022
DRON:00061465	CHEBI:8346	0.115	UO:0000022
DRON:00061466	CHEBI:30660	0.075	UO:0000022
DRON:00061466	CHEBI:8346	0.15	UO:0000022
DRON:00061467	CHEBI:30660	0.125	UO:0000022
DRON:00061467	CHEBI:8346	0.15	UO:0000022
DRON:00061468	CHEBI:30660	0.05	UO:0000022
DRON:00061468	CHEBI:8346	0.15	UO:0000022
DRON:00061469	CHEBI:30660	0.1	UO:0000022
DRON:00061469	CHEBI:8346	0.15	UO:0000022
DRON:00061470	CHEBI:30660	0.1	UO:0000022
DRON:00061470	CHEBI:8346	0.1	UO:0000022
DRON:00061471	CHEBI:30660	0.1	UO:0000022
DRON:00061471	CHEBI:8346	0.131	UO:0000022
DRON:00061472	CHEBI:30660	0.0125	UO:0000022
DRON:00061473	CHEBI:30660	0.01	UO:0000022
DRON:00061474	CHEBI:18258	0.0625	UO:0000022
DRON:00061474	CHEBI:30660	0.025	UO:0000022
DRON:00061475	CHEBI:30660	0.1	UO:0000022
DRON:00061476	CHEBI:30660	0.125	UO:0000022
DRON:00061477	CHEBI:30660	0.025	UO:0000022
DRON:00061478	CHEBI:30660	0.05	UO:0000022
DRON:00061479	CHEBI:30660	0.013	UO:0000022
DRON:00061480	CHEBI:30660	0.15	UO:0000022
DRON:00061492	CHEBI:5775	25.0	UO:0000022
DRON:00061492	CHEBI:5778	15.0	UO:0000022
DRON:00061494	CHEBI:5775	25.0	UO:0000022
DRON:00061494	CHEBI:5778	25.0	UO:0000022
DRON:00061496	CHEBI:28487	0.1	UO:0000022
DRON:00061496	CHEBI:5775	25.0	UO:0000022
DRON:00061500	CHEBI:5775	50.0	UO:0000022
DRON:00061500	CHEBI:5778	50.0	UO:0000022
DRON:00061501	CHEBI:28487	0.2	UO:0000022
DRON:00061501	CHEBI:5775	50.0	UO:0000022
DRON:00061502	CHEBI:5775	50.0	UO:0000022
DRON:00061542	CHEBI:4710	3.0	UO:0000022
DRON:00061543	CHEBI:4710	6.0	UO:0000022
DRON:00061704	DRON:00019848	1000.0	UO:0000022
DRON:00061706	CHEBI:16454	500.0	UO:0000022
DRON:00061711	CHEBI:59269	2.0	UO:0000022
DRON:00061711	CHEBI:8093	10.0	UO:0000022
DRON:00061712	CHEBI:61330	100.0	UO:0000022
DRON:00061712	CHEBI:78060	250.0	UO:0000022
DRON:00061713	CHEBI:4470	15.0	UO:0000022
DRON:00061713	CHEBI:5551	390.0	UO:0000022
DRON:00061713	CHEBI:8093	10.0	UO:0000022
DRON:00061714	CHEBI:5551	390.0	UO:0000022
DRON:00061714	CHEBI:8093	10.0	UO:0000022
DRON:00061715	CHEBI:37397	400.0	UO:0000022
DRON:00061715	CHEBI:5417	750.0	UO:0000022
DRON:00061715	CHEBI:9349	375.0	UO:0000022
DRON:00061716	DRON:00018773	100.0	UO:0000022
DRON:00061718	CHEBI:8080	15.0	UO:0000022
DRON:00061721	DRON:00019849	535.0	UO:0000022
DRON:00061740	CHEBI:68478	0.25	UO:0000022
DRON:00061741	CHEBI:68478	0.5	UO:0000022
DRON:00061742	CHEBI:68478	0.75	UO:0000022
DRON:00061743	CHEBI:6801	850.0	UO:0000022
DRON:00061744	CHEBI:6809	10.0	UO:0000022
DRON:00061745	CHEBI:6809	15.0	UO:0000022
DRON:00061746	CHEBI:6809	5.0	UO:0000022
DRON:00061747	CHEBI:6809	5.0	UO:0000022
DRON:00061749	CHEBI:6809	10.0	UO:0000022
DRON:00061751	CHEBI:7865	10.0	UO:0000022
DRON:00061752	CHEBI:7865	10.0	UO:0000022
DRON:00061753	CHEBI:2639	5.0	UO:0000022
DRON:00061754	CHEBI:2639	5.0	UO:0000022
DRON:00061754	CHEBI:5778	50.0	UO:0000022
DRON:00061756	CHEBI:2639	10.0	UO:0000022
DRON:00061756	CHEBI:47426	80.0	UO:0000022
DRON:00061757	CHEBI:7865	15.0	UO:0000022
DRON:00061758	CHEBI:7865	15.0	UO:0000022
DRON:00061759	CHEBI:7865	20.0	UO:0000022
DRON:00061760	CHEBI:7865	20.0	UO:0000022
DRON:00061761	CHEBI:2639	2.5	UO:0000022
DRON:00061761	DRON:00011249	0.25	UO:0000022
DRON:00061762	CHEBI:7865	30.0	UO:0000022
DRON:00061763	CHEBI:7865	30.0	UO:0000022
DRON:00061764	CHEBI:7865	40.0	UO:0000022
DRON:00061765	CHEBI:7865	40.0	UO:0000022
DRON:00061766	CHEBI:2639	2.5	UO:0000022
DRON:00061766	CHEBI:2904	50.0	UO:0000022
DRON:00061766	CHEBI:5778	25.0	UO:0000022
DRON:00061767	CHEBI:7865	5.0	UO:0000022
DRON:00061768	CHEBI:7865	5.0	UO:0000022
DRON:00061769	CHEBI:7865	7.5	UO:0000022
DRON:00061770	CHEBI:7865	7.5	UO:0000022
DRON:00061772	CHEBI:7865	5.0	UO:0000022
DRON:00061773	CHEBI:7865	10.0	UO:0000022
DRON:00061774	CHEBI:2639	2.5	UO:0000022
DRON:00061774	CHEBI:47426	20.0	UO:0000022
DRON:00061775	CHEBI:2639	2.5	UO:0000022
DRON:00061775	CHEBI:39465	10.0	UO:0000022
DRON:00061775	CHEBI:5778	25.0	UO:0000022
DRON:00061776	CHEBI:2639	2.5	UO:0000022
DRON:00061776	CHEBI:5778	25.0	UO:0000022
DRON:00061777	CHEBI:2639	5.0	UO:0000022
DRON:00061777	CHEBI:3213	1.0	UO:0000022
DRON:00061778	CHEBI:2639	5.0	UO:0000022
DRON:00061778	CHEBI:47426	40.0	UO:0000022
DRON:00061784	CHEBI:6532	2.0	UO:0000022
DRON:00061784	CHEBI:9147	125.0	UO:0000022
DRON:00061785	CHEBI:6532	2.0	UO:0000022
DRON:00061785	CHEBI:9147	125.0	UO:0000022
DRON:00061786	CHEBI:6532	2.0	UO:0000022
DRON:00061787	CHEBI:6532	2.0	UO:0000022
DRON:00061788	CHEBI:6532	2.0	UO:0000022
DRON:00061795	CHEBI:3437	2.5	UO:0000022
DRON:00061796	CHEBI:3437	5.0	UO:0000022
DRON:00061798	CHEBI:4530	25.0	UO:0000022
DRON:00061799	CHEBI:4530	75.0	UO:0000022
DRON:00061800	CHEBI:4530	75.0	UO:0000022
DRON:00061801	CHEBI:17439	0.025	UO:0000022
DRON:00061801	CHEBI:27470	1.0	UO:0000022
DRON:00061801	DRON:00018253	22.0	UO:0000022
DRON:00061801	DRON:00019854	6.0	UO:0000022
DRON:00061826	CHEBI:23965	3.0	UO:0000022
DRON:00061827	CHEBI:23965	2.0	UO:0000022
DRON:00061827	CHEBI:70708	2.0	UO:0000022
DRON:00061828	CHEBI:23965	2.0	UO:0000022
DRON:00061828	CHEBI:70708	3.0	UO:0000022
DRON:00061829	CHEBI:23965	1.0	UO:0000022
DRON:00061833	CHEBI:5801	200.0	UO:0000022
DRON:00061840	CHEBI:6792	10.0	UO:0000022
DRON:00061850	CHEBI:5778	12.5	UO:0000022
DRON:00061850	CHEBI:6541	100.0	UO:0000022
DRON:00061851	CHEBI:5778	12.5	UO:0000022
DRON:00061851	CHEBI:6541	50.0	UO:0000022
DRON:00061852	CHEBI:5778	25.0	UO:0000022
DRON:00061852	CHEBI:6541	100.0	UO:0000022
DRON:00061853	CHEBI:6792	20.0	UO:0000022
DRON:00061854	CHEBI:6541	100.0	UO:0000022
DRON:00061855	CHEBI:6541	25.0	UO:0000022
DRON:00061857	CHEBI:6541	50.0	UO:0000022
DRON:00061858	CHEBI:8059	105.0	UO:0000022
DRON:00061859	CHEBI:8059	105.0	UO:0000022
DRON:00061860	CHEBI:8059	35.0	UO:0000022
DRON:00061861	CHEBI:8059	35.0	UO:0000022
DRON:00061862	CHEBI:8059	17.5	UO:0000022
DRON:00061870	CHEBI:27953	1.0	UO:0000022
DRON:00061881	CHEBI:3311	500.0	UO:0000022
DRON:00061882	CHEBI:190513	250.0	UO:0000022
DRON:00061883	CHEBI:3647	10.0	UO:0000022
DRON:00061884	CHEBI:4464	2.0	UO:0000022
DRON:00061884	CHEBI:8093	10.0	UO:0000022
DRON:00061885	CHEBI:3647	100.0	UO:0000022
DRON:00061886	CHEBI:28775	100.0	UO:0000022
DRON:00061886	CHEBI:4631	900.0	UO:0000022
DRON:00061888	CHEBI:4514	10.0	UO:0000022
DRON:00061890	CHEBI:3647	150.0	UO:0000022
DRON:00061892	CHEBI:4514	20.0	UO:0000022
DRON:00061895	CHEBI:4514	20.0	UO:0000022
DRON:00061896	CHEBI:4514	10.0	UO:0000022
DRON:00061896	CHEBI:8069	15.0	UO:0000022
DRON:00061897	CHEBI:4514	20.0	UO:0000022
DRON:00061897	CHEBI:8069	15.0	UO:0000022
DRON:00061900	CHEBI:3647	200.0	UO:0000022
DRON:00061901	CHEBI:3647	25.0	UO:0000022
DRON:00061902	CHEBI:27470	7.5	UO:0000022
DRON:00061904	CHEBI:3647	10.0	UO:0000022
DRON:00061906	CHEBI:3647	100.0	UO:0000022
DRON:00061908	CHEBI:28568	100.0	UO:0000022
DRON:00061914	CHEBI:3647	30.0	UO:0000022
DRON:00061916	CHEBI:3647	50.0	UO:0000022
DRON:00061917	CHEBI:3647	75.0	UO:0000022
DRON:00061919	CHEBI:3647	200.0	UO:0000022
